Balticum Auksinis
-----
Sausis
-----
2026-01-01 - Ketvirtadienis
01:00 Komedija "Atšauktos kalėdos" (JAV, 2021 m.) (N-14).
19:00 Mistinė romantinė drama "2:22" (Australija, JAV, 2017 m.) (N-7).
21:00 Romantinė komedija "Meilė vertime" (Kanada, 2021 m.).
23:00 Komedija "Blogų mamų Kalėdos" (JAV, Kinija, 2017 m.) (N-14).

2026-01-07 - Trečiadienis
01:00 Biografinė drama "Spencer" (D.Britanija, Vokietija, JAV, 2021 m.) (N-7).
07:00 Animacinė nuotykių komedija "Dagas iš akmens amžiaus" (D.Britanija, JAV, Prancūzija, 2018 m.).
09:00 Mistinė romantinė drama "2:22" (Australija, JAV, 2017 m.) (N-7).
11:00 Animacinė nuotykių komedija "Pilės nuotykiai" (Prancūzija, 2021 m.).
13:00 Romantinė komedija "Devyni Kalėdų kačiukai" (Kanada, JAV, 2021 m.).
15:00 Komedija "Elvis ir Niksonas" (JAV, 2016 m.) (N-7).
17:00 Komiška drama "Geroji pusė" (JAV, 2017 m.) (N-7).
19:05 Komedija "Šokių karalienės" (JAV, D.Britanija, 2019 m.) (N-7).
21:00 Mistinis trileris "Apgaulinga ramybė" (D.Britanija, JAV, 2019 m.) (N-14).
23:00 Fantastinė drama "Paslaptingas sodas" (D.Britanija, Prancūzija, 2020 m.) (N-7).

2026-01-08 - Ketvirtadienis
01:00 Fantastinis veiksmo nuotykių filmas "Valerianas ir tūkstančio planetų miestas" (Prancūzija, JAV, 2017 m.) (N-7).
07:00 Komiška drama "Geroji pusė" (JAV, 2017 m.) (N-7).
09:05 Komedija "Šokių karalienės" (JAV, D.Britanija, 2019 m.) (N-7).
11:00 Nuotykių komedija "Mano mažasis karalius" (Prancūzija, Belgija, 2022 m.).
13:00 Romantinė komedija "Kalėdų paveikslėlis" (Kanada, 2021 m.).
15:00 Komedija "Viskas tik prasideda" (JAV, 2017 m.) (N-7).
17:00 Romantinė komedija "Praeities Kalėdų vaiduokliai" (Kanada, 2021 m.).
19:00 Veiksmo drama "Aukštalipio gyvenimas" (JAV, 2015 m.) (N-7).
21:00 Komiška drama "Gyvenimas tarsi šokis" (Prancūzija, Belgija, 2022 m.) (N-7).
23:00 Veiksmo trileris "Atpildas" (Prancūzija, Vokietija, 2023 m.) (N-14).

2026-01-09 - Penktadienis
01:00 Biografinė kriminalinė drama "Gvantanamo dienoraštis" (JAV, D.Britanija, 2021 m.) (N-14).
07:00 Romantinė komedija "Praeities Kalėdų vaiduokliai" (Kanada, 2021 m.).
09:00 Veiksmo drama "Aukštalipio gyvenimas" (JAV, 2015 m.) (N-7).
11:00 Drama "Gerumo stebuklas" (JAV, Honkongas, Kanada, 2017 m.) (N-7).
13:00 Romantinė komedija "12 dienų dovanoms" (JAV, 2017 m.).
15:00 Animacinė komedija "Karalienės korgis" (Belgija, JAV, 2019 m.).
17:00 Romantinė komedija "Nekenčiu tavęs!" (JAV, D.Britanija, 2021 m.) (N-7).
19:00 Fantastinė romantinė drama "Adelainos amžius" (JAV, Kanada, 2015 m.) (N-7).
21:00 Auksinė premjera. Fantastinė romantinė komedija "Laiko valdovas" (JAV, 2018 m.) (N-7).
23:00 Romantinė komedija "Be šansų" (JAV, Kanada, 2019 m.) (N-14).

2026-01-10 - Šeštadienis
01:00 Romantinė komiška drama "Homo Novus" (Latvija, 2018 m.) (N-7).
07:00 Melodrama "Nauja šeima šventėms" (JAV, Kanada, 2017 m.).
09:00 Animacinė nuotykių komedija "Stebuklingoji Boružėlė ir Juodasis Katinas" (Prancūzija, 2023 m.).
11:00 Romantinė komedija "Antrasis šansas" (JAV, 2018 m.) (N-7).
13:00 Romantinė drama "Šokoladinės Kalėdos" (JAV, 2020 m.).
15:00 Fantastinė nuotykių komedija "Meškiukas Padingtonas 2" (D.Britanija, Prancūzija, 2017 m.).
17:00 Fantastinis veiksmo filmas "Mėnulio kritimas" (JAV, D.Britanija, 2022 m.) (N-7).
19:05 Mistinė romantinė drama "2:22" (Australija, JAV, 2017 m.) (N-7).
21:00 Auksinė premjera. Karinė veiksmo drama "Sparno broliai" (JAV, 2022 m.) (N-14).
23:15 Romantinė komedija "Meilės receptas" (Kanada, 2021 m.).

2026-01-11 - Sekmadienis
01:00 Romantinė veiksmo komedija "Sprogstančios vestuvės" (JAV, 2022 m.) (N-14).
07:00 Fantastinis nuotykių filmas "Paslaptinga požemių karalystė" (Australija, 2023 m.).
09:00 Animacinė nuotykių komedija "Didžiapėdžio vaikis" (Belgija, JAV, 2017 m.).
11:00 Romantinė drama "Sakyti taip Kalėdoms" (Kanada, 2021 m.).
13:00 Animacinis filmas "Balerina" (Prancūzija, Kanada, 2016 m.).
15:00 Romantinė komedija "Kuo čia dėta meilė?" (D.Britanija, Prancūzija, 2022 m.) (N-7).
17:00 Veiksmo nuotykių trileris "Seifas" (Ispanija, Prancūzija, JAV, 2021 m.) (N-7).
19:00 Komedija "Šokių karalienės" (JAV, D.Britanija, 2019 m.) (N-7).
21:00 Biografinė drama "Nes ji yra moteris" (JAV, Kinija, Kanada, 2018 m.) (N-7).
23:00 Veiksmo trileris "Atpildas" (Prancūzija, Vokietija, 2023 m.) (N-14).

2026-01-12 - Pirmadienis
01:00 Melodrama "Kalėdų trobelė" (Kanada, 2019 m.).
07:00 Animacinė nuotykių komedija "Liepsnojanti širdis" (Prancūzija, Kanada, 2022 m.).
09:00 Animacinė nuotykių komedija "Dagas iš akmens amžiaus" (D.Britanija, JAV, Prancūzija, 2018 m.).
11:00 Romantinė komedija "Meilė vertime" (Kanada, 2021 m.).
13:00 Biografinė drama "Spencer" (D.Britanija, Vokietija, JAV, 2021 m.) (N-7).
15:00 Muzikinė komiška drama "Geresni laikai" (D.Britanija, 2023 m.) (N-7).
17:00 Kriminalinė komedija "Vagių karalius" (D.Britanija, Belgija, JAV, 2018 m.) (N-7).
19:00 Nuotykių drama "Šuns tikslas 2" (Kinija, Indija, JAV, 2019 m.).
21:00 Biografinė romantinė veiksmo drama "Kol dar neatėjo audra" (Honkongas, JAV, 2018 m.) (N-7).
23:00 Nuotykių komedija "Žemės riešutų sviesto erelis" (JAV, 2019 m.) (N-7).

2026-01-13 - Antradienis
01:00 Komedija "Atšauktos kalėdos" (JAV, 2021 m.) (N-14).
07:00 Kriminalinė komedija "Vagių karalius" (D.Britanija, Belgija, JAV, 2018 m.) (N-7).
09:00 Nuotykių drama "Šuns tikslas 2" (Kinija, Indija, JAV, 2019 m.).
11:00 Komiška drama "Geroji pusė" (JAV, 2017 m.) (N-7).
13:05 Fantastinė drama "Paslaptingas sodas" (D.Britanija, Prancūzija, 2020 m.) (N-7).
15:00 Fantastinis veiksmo nuotykių filmas "Valerianas ir tūkstančio planetų miestas" (Prancūzija, JAV, 2017 m.) (N-7).
17:15 Romantinė komedija "Devyni Kalėdų kačiukai" (Kanada, JAV, 2021 m.).
19:00 Komedija "Karas su seneliu" (JAV, D.Britanija, 2020 m.) (N-7).
21:00 Biografinė kriminalinė drama "Gvantanamo dienoraštis" (JAV, D.Britanija, 2021 m.) (N-14).
23:05 Biografinė komiška drama "Mis Nepriklausoma" (D.Britanija, Prancūzija, 2020 m.) (N-7).

2026-01-14 - Trečiadienis
01:00 Komedija "Blogų mamų Kalėdos" (JAV, Kinija, 2017 m.) (N-14).
07:00 Romantinė komedija "Devyni Kalėdų kačiukai" (Kanada, JAV, 2021 m.).
09:00 Komedija "Karas su seneliu" (JAV, D.Britanija, 2020 m.) (N-7).
11:00 Romantinė komedija "Praeities Kalėdų vaiduokliai" (Kanada, 2021 m.).
13:00 Veiksmo drama "Aukštalipio gyvenimas" (JAV, 2015 m.) (N-7).
15:00 Animacinė nuotykių komedija "Pilės nuotykiai" (Prancūzija, 2021 m.).
17:00 Romantinė komedija "Kalėdų paveikslėlis" (Kanada, 2021 m.).
19:00 Nuotykių komedija "Mano mažasis karalius" (Prancūzija, Belgija, 2022 m.).
21:00 Komedija "Velykų sekmadienis" (JAV, Kanada, Indija, 2022 m.) (N-7).
23:00 Karinė veiksmo drama "Sparno broliai" (JAV, 2022 m.) (N-14).

2026-01-15 - Ketvirtadienis
01:15 Komedija "Elvis ir Niksonas" (JAV, 2016 m.) (N-7).
07:00 Romantinė komedija "Kalėdų paveikslėlis" (Kanada, 2021 m.).
09:00 Nuotykių komedija "Mano mažasis karalius" (Prancūzija, Belgija, 2022 m.).
11:00 Romantinė komedija "Nekenčiu tavęs!" (JAV, D.Britanija, 2021 m.) (N-7).
13:00 Animacinė komedija "Karalienės korgis" (Belgija, JAV, 2019 m.).
15:00 Fantastinė romantinė drama "Adelainos amžius" (JAV, Kanada, 2015 m.) (N-7).
17:00 Romantinė komiška drama "Homo Novus" (Latvija, 2018 m.) (N-7).
19:05 Fantastinė romantinė komedija "Laiko valdovas" (JAV, 2018 m.) (N-7).
21:00 Drama "Svaiginanti Burgundija" (Prancūzija, 2017 m.) (N-7).
23:00 Komedija "Viskas tik prasideda" (JAV, 2017 m.) (N-7).

2026-01-16 - Penktadienis
01:00 Romantinė komedija "Be šansų" (JAV, Kanada, 2019 m.) (N-14).
07:00 Romantinė komiška drama "Homo Novus" (Latvija, 2018 m.) (N-7).
09:05 Fantastinė romantinė komedija "Laiko valdovas" (JAV, 2018 m.) (N-7).
11:00 Romantinė komedija "Meilės receptas" (Kanada, 2021 m.).
13:00 Melodrama "Kalėdų trobelė" (Kanada, 2019 m.).
15:00 Animacinė nuotykių komedija "Didžiapėdžio vaikis" (Belgija, JAV, 2017 m.).
17:00 Fantastinis nuotykių filmas "Paslaptinga požemių karalystė" (Australija, 2023 m.).
19:00 Drama "Gerumo stebuklas" (JAV, Honkongas, Kanada, 2017 m.) (N-7).
21:00 Auksinė premjera. Biografinė muzikinė drama "Penktasis Bitlas" (D.Britanija, 2024 m.) (N-14).
23:00 Romantinė veiksmo komedija "Sprogstančios vestuvės" (JAV, 2022 m.) (N-14).

2026-01-17 - Šeštadienis
01:00 Romantinė komedija "12 dienų dovanoms" (JAV, 2017 m.).
07:00 Romantinė drama "Sakyti taip Kalėdoms" (Kanada, 2021 m.).
09:00 Animacinis filmas "Balerina" (Prancūzija, Kanada, 2016 m.).
11:00 Romantinė komedija "Kuo čia dėta meilė?" (D.Britanija, Prancūzija, 2022 m.) (N-7).
13:00 Veiksmo nuotykių trileris "Seifas" (Ispanija, Prancūzija, JAV, 2021 m.) (N-7).
15:00 Komedija "Šokių karalienės" (JAV, D.Britanija, 2019 m.) (N-7).
17:00 Komiška drama "Gyvenimas tarsi šokis" (Prancūzija, Belgija, 2022 m.) (N-7).
19:00 Biografinė drama "Nes ji yra moteris" (JAV, Kinija, Kanada, 2018 m.) (N-7).
21:00 Auksinė premjera. Veiksmo komedija "Operacija Fortūna: apgaulės menas" (D.Britanija, JAV, 2023 m.) (N-14).
23:00 Mistinis trileris "Apgaulinga ramybė" (D.Britanija, JAV, 2019 m.) (N-14).

2026-01-18 - Sekmadienis
01:00 Veiksmo trileris "Atpildas" (Prancūzija, Vokietija, 2023 m.) (N-14).
07:00 Animacinė nuotykių komedija "Stebuklingoji Boružėlė ir Juodasis Katinas" (Prancūzija, 2023 m.).
09:00 Romantinė komedija "Antrasis šansas" (JAV, 2018 m.) (N-7).
11:00 Romantinė drama "Šokoladinės Kalėdos" (JAV, 2020 m.).
13:00 Fantastinė nuotykių komedija "Meškiukas Padingtonas 2" (D.Britanija, Prancūzija, 2017 m.).
15:00 Fantastinis veiksmo filmas "Mėnulio kritimas" (JAV, D.Britanija, 2022 m.) (N-7).
17:05 Mistinė romantinė drama "2:22" (Australija, JAV, 2017 m.) (N-7).
19:00 Fantastinė romantinė komedija "Laiko valdovas" (JAV, 2018 m.) (N-7).
21:00 Veiksmo trileris "Ana" (Prancūzija, JAV, Kanada, 2019 m.) (N-14).
23:00 Karinė veiksmo drama "Sparno broliai" (JAV, 2022 m.) (N-14).

2026-01-19 - Pirmadienis
01:15 Melodrama "Nauja šeima šventėms" (JAV, Kanada, 2017 m.).
07:00 Romantinė komedija "Devyni Kalėdų kačiukai" (Kanada, JAV, 2021 m.).
09:00 Komedija "Karas su seneliu" (JAV, D.Britanija, 2020 m.) (N-7).
11:00 Biografinė komiška drama "Mis Nepriklausoma" (D.Britanija, Prancūzija, 2020 m.) (N-7).
13:00 Animacinė nuotykių komedija "Liepsnojanti širdis" (Prancūzija, Kanada, 2022 m.).
15:00 Animacinė nuotykių komedija "Dagas iš akmens amžiaus" (D.Britanija, JAV, Prancūzija, 2018 m.).
17:00 Romantinė komedija "Meilė vertime" (Kanada, 2021 m.).
19:00 Biografinė drama "Spencer" (D.Britanija, Vokietija, JAV, 2021 m.) (N-7).
21:00 Romantinė komedija "Be šansų" (JAV, Kanada, 2019 m.) (N-14).
23:00 Muzikinė komiška drama "Geresni laikai" (D.Britanija, 2023 m.) (N-7).

2026-01-20 - Antradienis
01:00 Biografinė kriminalinė drama "Gvantanamo dienoraštis" (JAV, D.Britanija, 2021 m.) (N-14).
07:00 Romantinė komedija "Meilė vertime" (Kanada, 2021 m.).
09:00 Biografinė drama "Spencer" (D.Britanija, Vokietija, JAV, 2021 m.) (N-7).
11:00 Romantinė komedija "Kalėdų paveikslėlis" (Kanada, 2021 m.).
13:00 Nuotykių komedija "Mano mažasis karalius" (Prancūzija, Belgija, 2022 m.).
15:00 Komedija "Elvis ir Niksonas" (JAV, 2016 m.) (N-7).
17:00 Komiška drama "Geroji pusė" (JAV, 2017 m.) (N-7).
19:05 Fantastinė drama "Paslaptingas sodas" (D.Britanija, Prancūzija, 2020 m.) (N-7).
21:00 Muzikinė drama "Jaunoji žvaigždė" (D.Britanija, JAV, 2018 m.) (N-7).
23:00 Biografinė muzikinė drama "Penktasis Bitlas" (D.Britanija, 2024 m.) (N-14).

2026-01-21 - Trečiadienis
01:00 Fantastinis veiksmo nuotykių filmas "Valerianas ir tūkstančio planetų miestas" (Prancūzija, JAV, 2017 m.) (N-7).
07:00 Komiška drama "Geroji pusė" (JAV, 2017 m.) (N-7).
09:05 Fantastinė drama "Paslaptingas sodas" (D.Britanija, Prancūzija, 2020 m.) (N-7).
11:00 Romantinė komiška drama "Homo Novus" (Latvija, 2018 m.) (N-7).
13:05 Komedija "Viskas tik prasideda" (JAV, 2017 m.) (N-7).
15:00 Romantinė komedija "Praeities Kalėdų vaiduokliai" (Kanada, 2021 m.).
17:00 Animacinė komedija "Karalienės korgis" (Belgija, JAV, 2019 m.).
19:00 Animacinė nuotykių komedija "Pilės nuotykiai" (Prancūzija, 2021 m.).
21:00 Nuotykių komedija "Slaptasis agentas Maksas" (D.Britanija, JAV, 2018 m.).
23:00 Veiksmo komedija "Operacija Fortūna: apgaulės menas" (D.Britanija, JAV, 2023 m.) (N-14).

2026-01-22 - Ketvirtadienis
01:00 Veiksmo drama "Aukštalipio gyvenimas" (JAV, 2015 m.) (N-7).
07:00 Animacinė komedija "Karalienės korgis" (Belgija, JAV, 2019 m.).
09:00 Animacinė nuotykių komedija "Pilės nuotykiai" (Prancūzija, 2021 m.).
11:00 Fantastinis nuotykių filmas "Paslaptinga požemių karalystė" (Australija, 2023 m.).
13:00 Romantinė komedija "12 dienų dovanoms" (JAV, 2017 m.).
15:00 Romantinė komedija "Nekenčiu tavęs!" (JAV, D.Britanija, 2021 m.) (N-7).
17:00 Melodrama "Kalėdų trobelė" (Kanada, 2019 m.).
19:00 Animacinė nuotykių komedija "Didžiapėdžio vaikis" (Belgija, JAV, 2017 m.).
21:00 Komiška drama "Šventoji žemė" (Prancūzija, Izraelis, 2017 m.) (N-7).
23:00 Fantastinė romantinė drama "Adelainos amžius" (JAV, Kanada, 2015 m.) (N-7).

2026-01-23 - Penktadienis
01:00 Romantinė veiksmo komedija "Sprogstančios vestuvės" (JAV, 2022 m.) (N-14).
07:00 Melodrama "Kalėdų trobelė" (Kanada, 2019 m.).
09:00 Animacinė nuotykių komedija "Didžiapėdžio vaikis" (Belgija, JAV, 2017 m.).
11:00 Romantinė drama "Sakyti taip Kalėdoms" (Kanada, 2021 m.).
13:00 Melodrama "Nauja šeima šventėms" (JAV, Kanada, 2017 m.).
15:00 Romantinė komedija "Antrasis šansas" (JAV, 2018 m.) (N-7).
17:00 Animacinė nuotykių komedija "Stebuklingoji Boružėlė ir Juodasis Katinas" (Prancūzija, 2023 m.).
19:00 Romantinė komedija "Meilės receptas" (Kanada, 2021 m.).
21:00 Auksinė premjera. Istorinė drama "Garbės reikalas" (Prancūzija, 2023 m.) (N-14).
23:00 Veiksmo trileris "Atpildas" (Prancūzija, Vokietija, 2023 m.) (N-14).

2026-01-24 - Šeštadienis
01:00 Drama "Gerumo stebuklas" (JAV, Honkongas, Kanada, 2017 m.) (N-7).
07:00 Romantinė drama "Šokoladinės Kalėdos" (JAV, 2020 m.).
09:00 Fantastinė nuotykių komedija "Meškiukas Padingtonas 2" (D.Britanija, Prancūzija, 2017 m.).
11:00 Fantastinis veiksmo filmas "Mėnulio kritimas" (JAV, D.Britanija, 2022 m.) (N-7).
13:05 Mistinė romantinė drama "2:22" (Australija, JAV, 2017 m.) (N-7).
15:00 Fantastinė romantinė komedija "Laiko valdovas" (JAV, 2018 m.) (N-7).
17:00 Komedija "Velykų sekmadienis" (JAV, Kanada, Indija, 2022 m.) (N-7).
19:00 Auksinė premjera. Nuotykių drama "Tigro kelionė Himalajuose" (Italija, 2022 m.) (N-7).
21:00 Biografinė muzikinė drama "Penktasis Bitlas" (D.Britanija, 2024 m.) (N-14).
23:00 Veiksmo trileris "Ana" (Prancūzija, JAV, Kanada, 2019 m.) (N-14).

2026-01-25 - Sekmadienis
01:00 Karinė veiksmo drama "Sparno broliai" (JAV, 2022 m.) (N-14).
07:00 Animacinis filmas "Balerina" (Prancūzija, Kanada, 2016 m.).
09:00 Romantinė komedija "Kuo čia dėta meilė?" (D.Britanija, Prancūzija, 2022 m.) (N-7).
11:00 Veiksmo nuotykių trileris "Seifas" (Ispanija, Prancūzija, JAV, 2021 m.) (N-7).
13:00 Komedija "Šokių karalienės" (JAV, D.Britanija, 2019 m.) (N-7).
15:00 Komiška drama "Gyvenimas tarsi šokis" (Prancūzija, Belgija, 2022 m.) (N-7).
17:00 Biografinė drama "Nes ji yra moteris" (JAV, Kinija, Kanada, 2018 m.) (N-7).
19:00 Drama "Svaiginanti Burgundija" (Prancūzija, 2017 m.) (N-7).
21:00 Veiksmo trileris "Užsienietis" (D.Britanija, Kinija, JAV, 2017 m.) (N-14).
23:00 Veiksmo komedija "Operacija Fortūna: apgaulės menas" (D.Britanija, JAV, 2023 m.) (N-14).

2026-01-26 - Pirmadienis
01:00 Mistinis trileris "Apgaulinga ramybė" (D.Britanija, JAV, 2019 m.) (N-14).
07:00 Animacinė nuotykių komedija "Pilės nuotykiai" (Prancūzija, 2021 m.).
09:00 Romantinė komedija "Kalėdų paveikslėlis" (Kanada, 2021 m.).
11:00 Nuotykių komedija "Mano mažasis karalius" (Prancūzija, Belgija, 2022 m.).
13:00 Fantastinė drama "Paslaptingas sodas" (D.Britanija, Prancūzija, 2020 m.) (N-7).
15:00 Fantastinis veiksmo nuotykių filmas "Valerianas ir tūkstančio planetų miestas" (Prancūzija, JAV, 2017 m.) (N-7).
17:15 Romantinė komedija "Devyni Kalėdų kačiukai" (Kanada, JAV, 2021 m.).
19:00 Animacinė nuotykių komedija "Liepsnojanti širdis" (Prancūzija, Kanada, 2022 m.).
21:00 Komedija "Karas su seneliu" (JAV, D.Britanija, 2020 m.) (N-7).
23:00 Biografinė drama "Spencer" (D.Britanija, Vokietija, JAV, 2021 m.) (N-7).

2026-01-27 - Antradienis
01:00 Komedija "Elvis ir Niksonas" (JAV, 2016 m.) (N-7).
07:00 Romantinė komedija "Devyni Kalėdų kačiukai" (Kanada, JAV, 2021 m.).
09:00 Animacinė nuotykių komedija "Liepsnojanti širdis" (Prancūzija, Kanada, 2022 m.).
11:00 Fantastinė romantinė drama "Adelainos amžius" (JAV, Kanada, 2015 m.) (N-7).
13:00 Animacinė komedija "Karalienės korgis" (Belgija, JAV, 2019 m.).
15:00 Romantinė komiška drama "Homo Novus" (Latvija, 2018 m.) (N-7).
17:05 Komedija "Viskas tik prasideda" (JAV, 2017 m.) (N-7).
19:00 Romantinė komedija "Praeities Kalėdų vaiduokliai" (Kanada, 2021 m.).
21:00 Veiksmo drama "Aukštalipio gyvenimas" (JAV, 2015 m.) (N-7).
23:00 Istorinė drama "Garbės reikalas" (Prancūzija, 2023 m.) (N-14).

2026-01-28 - Trečiadienis
01:00 Biografinė komiška drama "Mis Nepriklausoma" (D.Britanija, Prancūzija, 2020 m.) (N-7).
07:00 Komedija "Viskas tik prasideda" (JAV, 2017 m.) (N-7).
09:00 Romantinė komedija "Praeities Kalėdų vaiduokliai" (Kanada, 2021 m.).
11:00 Drama "Gerumo stebuklas" (JAV, Honkongas, Kanada, 2017 m.) (N-7).
13:00 Romantinė komedija "12 dienų dovanoms" (JAV, 2017 m.).
15:00 Melodrama "Kalėdų trobelė" (Kanada, 2019 m.).
17:00 Animacinė nuotykių komedija "Didžiapėdžio vaikis" (Belgija, JAV, 2017 m.).
19:00 Nuotykių drama "Tigro kelionė Himalajuose" (Italija, 2022 m.) (N-7).
21:00 Kriminalinis veiksmo trileris "Bet kokia kaina" (JAV, 2016 m.) (N-14).
23:00 Romantinė veiksmo komedija "Sprogstančios vestuvės" (JAV, 2022 m.) (N-14).

2026-01-29 - Ketvirtadienis
01:00 Komiška drama "Geroji pusė" (JAV, 2017 m.) (N-7).
07:00 Animacinė nuotykių komedija "Didžiapėdžio vaikis" (Belgija, JAV, 2017 m.).
09:00 Nuotykių drama "Tigro kelionė Himalajuose" (Italija, 2022 m.) (N-7).
11:00 Romantinė komedija "Meilės receptas" (Kanada, 2021 m.).
13:00 Romantinė komedija "Antrasis šansas" (JAV, 2018 m.) (N-7).
15:00 Animacinė nuotykių komedija "Stebuklingoji Boružėlė ir Juodasis Katinas" (Prancūzija, 2023 m.).
17:00 Melodrama "Nauja šeima šventėms" (JAV, Kanada, 2017 m.).
19:00 Fantastinis nuotykių filmas "Paslaptinga požemių karalystė" (Australija, 2023 m.).
21:00 Fantastinis trileris "Rojaus kalvos" (Ispanija, JAV, 2019 m.) (N-7).
