TV3
-----
Sausis
-----
13.05 "Filas iš ateities".
14.05 "Rožinės panteros nuotykiai".
14.35 "Sunkus vaikas".
15.05 "Simpsonai".
15.35 "Naivuolė".
16.40 "Degantis kraujas".
17.40 "O jei tai meilė…"
18.45 TV3 žinios.
19.10 "Inspektorius".
19.15 "Paparacai".
20.15 "Humoro klubas".
21.00 "Nemylimi".
21.40 TV3 vakaro žinios.
22.00 "Nuodėmingoji Kalifornija".
23.10 "CSI Majamis".
0.10 "Džesika Flečer".
1.10 "Žvaigždžių medžiotojas".

2009-03-24 - Antradienis
6.55 "Sunkus vaikas" (k).
7.25 "Simpsonai" (k).
7.55 "Bjaurusis ančiukas".
8.55 "Meilės sūkuryje".
10.00 "Paparacai" (k).
11.00 "Puikusis šou" (k).
13.05 "Filas iš ateities".
14.05 "Rožinės panteros nuotykiai".
14.35 "Sunkus vaikas".
15.05 "Simpsonai".
15.35 "Naivuolė".
16.40 "Degantis kraujas".
17.40 "O jei tai meilė…"
18.45 TV3 žinios.
19.10 "Inspektorius".
19.15 "Taip arba Ne".
20.15 "Angelai".
21.00 "Nemylimi".
21.40 TV3 vakaro žinios.
22.00 "Derybininkai".
23.00 "CSI kriminalistai".
0.00 "Džesika Flečer".
1.00 "Žvaigždžių medžiotojas".

2009-03-25 - Trečiadienis
6.55 "Sunkus vaikas" (k).
7.25 "Simpsonai" (k).
7.55 "Bjaurusis ančiukas".
8.55 "Meilės sūkuryje".
10.00 "Taip arba Ne" (k).
11.00 "Neįtikėčiausi pasaulio vaizdeliai".
13.05 "Filas iš ateities".
14.05 "Rožinės panteros nuotykiai".
14.35 "Sunkus vaikas".
15.05 "Simpsonai".
15.35 "Naivuolė".
16.40 "Degantis kraujas".
17.40 "O jei tai meilė…"
18.45 TV3 žinios.
19.10 "Inspektorius".
19.15 "Kriminaliniai tyrimai".
20.15 "Skylė sienoj".
21.00 "Nemylimi".
20.40 TV3 žinios.
22.00 "Herojai".
23.00 "CSI Niujorkas".
0.00 "Džesika Flečer".
1.00 "Žvaigždžių medžiotojas".

2009-03-26 - Ketvirtadienis
6.55 "Sunkus vaikas" (k).
7.25 "Simpsonai" (k).
7.55 "Bjaurusis ančiukas".
8.55 "Meilės sūkuryje".
10.00 "Kriminaliniai tyrimai" (k).
11.00 "Neįtikėčiausi pasaulio vaizdeliai".
13.05 "Filas iš ateities".
14.05 "Rožinės panteros nuotykiai".
14.35 "Sunkus vaikas".
15.05 "Simpsonai".
15.35 "Naivuolė".
16.40 "Degantis kraujas".
17.40 "O jei tai meilė…"
18.45 TV3 žinios.
19.10 "Inspektorius".
19.15 "Čia ir dabar".
20.15 "Dzin".
21.00 "Nemylimi".
21.40 TV3 vakaro žinios.
22.00 "Biomoteris".
23.00 "Ryklys".
0.00 "Džesika Flečer".
1.00 "Žvaigždžių medžiotojas".

2009-03-27 - Penktadienis
6.55 "Sunkus vaikas" (k).
7.25 "Simpsonai" (k).
7.55 "Bjaurusis ančiukas".
8.55 "Meilės sūkuryje".
10.00 "Čia ir dabar" (k).
11.00 "Neįtikėčiausi pasaulio vaizdeliai".
12.10 "Džiunglių katė".
13.35 "Filas iš ateities".
14.05 "Rožinės panteros nuotykiai".
14.35 "Sunkus vaikas".
15.05 "Simpsonai".
15.35 "Naivuolė".
16.40 "Degantis kraujas".
17.40 "O jei tai meilė…"
18.45 TV3 žinios.
19.15 "Nerealieji. Lietuvos šeimų lyga".
20.15 "Didžiosios motušės namai 2". Komedija.
22.15 "Trenkti draugeliai". Komedija.
23.50 "Koketės". Komedija.

2009-03-28 - Šeštadienis
6.35 "Yu-Gi-Oh!"
7.00 "Vėžliukai nindzės".
7.30 "Winx’ klubas".
8.00 "Pirmykštė Žemė".
8.30 "Bakuganas".
9.00 "Apie ūkį ir bites".
9.30 "Simpsonai".
10.00 "Švelnusis Benas". Nuotykių f.
11.45 "Bilis Medisonas". Komedija.
13.20 "Juokingiausi Amerikos namų vaizdeliai".
14.00 "Zoro. Špaga ir rožė".
15.00 Sveikinimų koncertas.
17.00 "Dzin" (k).
17.40 "Kai norisi geriau. Domus galerija".
18.45 TV3 žinios.
19.05 "Keturkojis hercogas". Komedija.
20.40 "Tornado grėsmė". Drama.
22.20 "Tamsos karys". Veiksmo f.
23.50 "Moterų pavilijonas". Drama.

2009-03-29 - Sekmadienis
6.30 "Yu-Gi-Oh!"
6.55 "Vėžliukai nindzės".
7.25 "Winx’ klubas".
7.55 "Pirmykštė Žemė".
8.25 "Bakuganas".
8.55 "Formulės – 1" pasaulio čempionato Didžiojo Australijos prizo lenktynės.
11.00 "Šoklusis bičiulis. Septinto padavimo smūgis". Komedija.
12.40 "Turte ir skurde". Komedija.
15.00 Sveikinimų koncertas.
17.00 Projekto "Tūkstantmečio odisėja.
17.40 "Iki pergalės! Virėjų kovos".
18.45 TV3 žinios.
19.00 "Savaitės komentarai".
19.30 "Puikusis šou".
21.30 "Ringo karalius". Veiksmo f.
23.35 "Rolerbolas". Veiksmo f.

2009-03-30 - Pirmadienis
6.55 "Sunkus vaikas" (k).
7.25 "Simpsonai" (k).
7.55 "Bjaurusis ančiukas".
8.55 "Meilės sūkuryje".
10.00 "Nerealieji. Lietuvos šeimų lyga" (k).
11.00 "Neįtikėčiausi pasaulio vaizdeliai".
13.05 "Laukinis gyvenimas". Komedija.
14.05 "Rožinės panteros nuotykiai".
14.35 "Sunkus vaikas".
15.05 "Simpsonai".
15.35 "Naivuolė".
16.40 "Degantis kraujas".
17.40 "O jei tai meilė…"
18.45 TV3 žinios.
19.10 "Inspektorius".
19.15 "Paparacai".
20.15 "Humoro klubas".
21.00 "Nemylimi".
21.40 TV3 vakaro žinios.
22.00 "Nuodėmingoji Kalifornija". Komedija.
23.10 "CSI Majamis".
0.10 "Džesika Flečer".
1.10 "Žvaigždžių medžiotojas".

2009-03-31 - Antradienis
6.55 "Sunkus vaikas" (k).
7.25 "Simpsonai" (k).
7.55 "Bjaurusis ančiukas".
8.55 "Meilės sūkuryje".
10.00 "Paparacai" (k).
11.00 "Puikusis šou" (k).
13.05 "Laukinis gyvenimas". Komedija.
14.05 "Rožinės panteros nuotykiai".
14.35 "Įspūdingasis žmogus – voras".
15.05 "Simpsonai".
15.35 "Naivuolė".
16.40 "Degantis kraujas".
17.40 "O jei tai meilė…"
18.45 TV3 žinios.
19.10 "Inspektorius".
19.15 "Taip arba Ne".
20.15 "Angelai".
21.00 "Nemylimi".
21.40 TV3 vakaro žinios.
22.00 "Vilko bilietas". Drama.
23.00 "CSI kriminalistai".
0.00 "Džesika Flečer".
1.00 "Žvaigždžių medžiotojas".

-----
Balandis
-----
2009-04-01 - Trečiadienis
6.55 "Įspūdingasis žmogus – voras" (k).
7.25 "Simpsonai" (k).
7.55 "Bjaurusis ančiukas".
8.55 "Meilės sūkuryje".
10.00 "Taip arba Ne" (k).
11.00 "Neįtikėčiausi pasaulio vaizdeliai".
13.05 "Laukinis gyvenimas". Komedija.
14.05 "Rožinės panteros nuotykiai".
14.35 "Įspūdingasis žmogus – voras".
15.05 "Simpsonai".
15.35 "Naivuolė".
16.40 "Degantis kraujas".
17.40 "O jei tai meilė…"
18.45 TV3 žinios.
19.15 "Auksiniai svogūnai 2009".
21.40 TV3 vakaro žinios.
22.00 "Klystkeliai". Komedija.
0.35 "Džesika Flečer".
1.35 "Žvaigždžių medžiotojas".

2009-04-02 - Ketvirtadienis
6.55 "Įspūdingasis žmogus – voras" (k).
7.25 "Simpsonai" (k).
7.55 "Bjaurusis ančiukas".
8.55 "Meilės sūkuryje".
10.00 "Auksiniai svogūnai 2009" (k).
12.30 "Juokingiausi Amerikos namų vaizdeliai".
13.05 "Laukinis gyvenimas". Komedija.
14.05 "Rožinės panteros nuotykiai".
14.35 "Įspūdingasis žmogus – voras".
15.05 "Simpsonai".
15.35 "Naivuolė".
16.40 "Degantis kraujas".
17.40 "O jei tai meilė…"
18.45 TV3 žinios.
19.15 "Čia ir dabar".
20.15 "Dzin".
21.00 "Nemylimi".
21.40 TV3 vakaro žinios.
22.00 "Biomoteris".
23.00 "Ryklys".
0.00 "Džesika Flečer".
1.00 "Žvaigždžių medžiotojas".

2009-04-03 - Penktadienis
6.55 "Įspūdingasis žmogus – voras" (k).
7.25 "Simpsonai" (k).
7.55 "Bjaurusis ančiukas".
8.55 "Meilės sūkuryje".
10.00 "Čia ir dabar" (k).
11.00 "Neįtikėčiausi pasaulio vaizdeliai".
13.05 "Laukinis gyvenimas".
14.05 "Rožinės panteros nuotykiai".
14.35 "Įspūdingasis žmogus – voras".
15.05 "Simpsonai".
15.35 "Naivuolė".
16.40 "Degantis kraujas".
17.40 "O jei tai meilė…"
18.45 TV3 žinios.
19.15 "Nerealieji. Lietuvos šeimų lyga".
20.15 "Smokingas. Komedija.
22.15 "Įsivėlęs". Komedija.
0.15 "Gražios būtybės". Drama.

2009-04-04 - Šeštadienis
6.35 "Yu-Gi-Oh!"
7.00 "Vėžliukai nindzės".
7.30 "’Winx’ klubas".
8.00 "Pirmykštė Žemė".
8.30 "Bakuganas".
9.00 "Apie ūkį ir bites".
9.30 "Simpsonai".
10.00 "Švelnusis Benas 2". Drama.
11.40 "Aršūs padarai". Komedija.
13.25 "Juokingiausi Amerikos namų vaizdeliai".
14.00 "Zoro. Špaga ir rožė".
15.00 Sveikinimų koncertas.
17.00 "Dzin" (k).
17.40 "Kai norisi geriau. Domus galerija".
18.45 TV3 žinios.
19.05 "Beždžionėlė šnipė". Nuotykių f.
20.35 "Pasikėsinimas į Popiežių". Trileris.
22.50 "Pasilik". Drama.
0.50 "Klaidingas ėjimas". Drama.

2009-04-05 - Sekmadienis
6.30 "Yu-Gi-Oh!"
6.55 "Vėžliukai nindzės".
7.25 "’Winx’ klubas".
7.55 "Pirmykštė Žemė".
8.25 "Bakuganas".
8.55 "Sveikas žmogus".
9.55 "Penkios minutės kaime".
10.00 "Šoklusis bičiulis. Sugrįžimas". Komedija.
11.35 "Juokingiausi Amerikos namų vaizdeliai".
11.50 "Formulės – 1" pasaulio čempionato Didžiojo Malaizijos prizo lenktynės.
14.00 "Zoro. Špaga ir rožė".
15.00 "Kreivas veidrodis".
17.00 "Angelai" (k).
17.40 "Iki pergalės! Virėjų kovos".
18.45 TV3 žinios.
19.00 "Savaitės komentarai".
19.30 "Puikusis šou".
21.30 "Už priešo linijos". Trileris.
23.35 "Klientas". Trileris.

2009-04-06 - Pirmadienis
6.55 "Įspūdingasis žmogus – voras" (k).
7.25 "Simpsonai" (k).
7.55 "Bjaurusis ančiukas".
8.55 "Meilės sūkuryje".
10.00 "Nerealieji. Lietuvos šeimų lyga" (k).
11.00 "Neįtikėčiausi pasaulio vaizdeliai".
13.05 "Laukinis gyvenimas". Komedija.
14.05 "Rožinės panteros nuotykiai".
14.35 "Įspūdingasis žmogus – voras".
15.05 "Simpsonai".
15.35 "Naivuolė".
16.40 "Degantis kraujas".
17.40 "O jei tai meilė…"
18.45 TV3 žinios.
19.15 "Paparacai".
20.15 "Humoro klubas".
21.00 "Nemylimi".
21.40 TV3 vakaro žinios.
22.00 "Kašmyro mafija". Komedija.
23.00 "CSI Majamis".
0.00 "Džesika Flečer".
1.00 "Žvaigždžių medžiotojas".

2009-04-07 - Antradienis
6.55 "Įspūdingasis žmogus – voras" (k).
7.25 "Simpsonai" (k).
7.55 "Bjaurusis ančiukas".
8.55 "Meilės sūkuryje".
10.00 "Paparacai" (k).
11.00 "Puikusis šou" (k).
13.05 "Laukinis gyvenimas". Komedija.
14.05 "Rožinės panteros nuotykiai".
14.35 "Įspūdingasis žmogus – voras".
15.05 "Simpsonai".
15.35 "Naivuolė".
16.40 "Degantis kraujas".
17.40 "O jei tai meilė…".
18.45 TV3 žinios.
19.15 "Taip arba Ne".
20.15 "Angelai".
21.00 "Nemylimi".
21.40 TV3 vakaro žinios.
22.00 "Vilko bilietas". Drama.
23.00 "CSI kriminalistai".
0.00 "Džesika Flečer".
1.00 "Žvaigždžių medžiotojas".

2009-04-08 - Trečiadienis
6.55 "Įspūdingasis žmogus – voras" (k).
7.25 "Simpsonai" (k).
7.55 "Bjaurusis ančiukas".
8.55 "Meilės sūkuryje".
10.00 "Taip arba Ne" (k).
11.00 "Neįtikėčiausi pasaulio vaizdeliai".
13.05 "Laukinis gyvenimas". Komedija.
14.05 "Rožinės panteros nuotykiai".
14.35 "Įspūdingasis žmogus – voras".
15.05 "Simpsonai".
15.35 "Naivuolė".
16.40 "Degantis kraujas".
17.40 "O jei tai meilė…".
18.45 TV3 žinios.
19.15 "Kriminaliniai tyrimai".
20.15 "Kai norisi geriau. Domus galerija".
21.00 "Nemylimi".
21.40 TV3 vakaro žinios.
22.00 "Herojai".
23.00 "CSI Niujorkas".
0.00 "Džesika Flečer".
1.00 "Žvaigždžių medžiotojas".

2009-04-09 - Ketvirtadienis
6.55 "Įspūdingasis žmogus – voras" (k).
7.25 "Simpsonai" (k).
7.55 "Bjaurusis ančiukas".
8.55 "Meilės sūkuryje".
10.00 "Kriminaliniai tyrimai" (k).
11.00 "Neįtikėčiausi pasaulio vaizdeliai".
13.05 "Laukinis gyvenimas". Komedija.
14.05 "Rožinės panteros nuotykiai".
14.35 "Įspūdingasis žmogus – voras".
15.05 "Simpsonai".
15.35 "Naivuolė".
16.40 "Degantis kraujas".
17.40 "O jei tai meilė…"
18.45 TV3 žinios.
19.15 "Čia ir dabar".
20.15 "Dzin".
21.00 "Nemylimi".
21.40 TV3 vakaro žinios.
22.00 "Biomoteris".
23.00 "Ryklys".
0.00 "Džesika Flečer".
1.00 "Žvaigždžių medžiotojas".

2009-04-10 - Penktadienis
6.55 "Įspūdingasis žmogus – voras" (k).
7.25 "Simpsonai" (k).
7.55 "Bjaurusis ančiukas".
8.55 "Meilės sūkuryje".
10.00 "Čia ir dabar" (k).
11.00 "Neįtikėčiausi pasaulio vaizdeliai".
13.05 "Laukinis gyvenimas". Komedija.
14.05 "Rožinės panteros nuotykiai".
14.35 "Įspūdingasis žmogus – voras".
15.05 "Simpsonai".
15.35 "Naivuolė".
16.40 "Degantis kraujas".
17.40 "O jei tai meilė…"
18.45 TV3 žinios.
19.15 "Nerealieji. Lietuvos šeimų lyga".
20.15 "Anapus tvoros". Animacinis f.
21.50 "Nacionalinis saugumas". Komedija.
23.25 "Nublokšti". Komedija.
1.05 "Sibiro tranzitas". Komedija.

2009-04-11 - Šeštadienis
6.35 "Yu-Gi-Oh!"
7.00 "Vėžliukai nindzės".
7.30 "’Winx’ klubas".
8.00 "Pirmykštė Žemė".
8.30 "Bakuganas".
9.00 "Apie ūkį ir bites".
9.30 "Simpsonai".
10.00 "Monstrų kūrėjai". Fantastinis f.
11.40 "Amerikos prezidentas". Komedija.
14.00 "Zoro. Špaga ir rožė".
15.00 Sveikinimų koncertas.
17.00 "Dzin" (k).
17.40 "Skylė sienoj".
18.45 TV3 žinios.
19.05 "Daktaras Dolitlis". Komedija.
20.35 "Vulkanas Niujorke". Veiksmo f.
22.35 "Neatšaukiamas įsakymas". Veiksmo f.
0.35 "Atsitiktinis didvyris". Komedija.

2009-04-12 - Sekmadienis
7.05 "Alisa stebuklų šalyje". Nuotykių f.
8.55 "Bebė – mažoji burtininkė". Komedija.
11.05 "Beždžionėlė riedlentininkė". Komedija.
12.45 "Karštos galvos". Komedija.
14.20 "Žydroji pakrantė". Nuotykių f.
16.30 "Ekstraordinarių džentelmenų lyga". Veiksmo f.
18.45 TV3 žinios.
19.00 "Savaitės komentarai".
19.30 "Puikusis šou".
21.30 "Milžinas Halkas". Nuotykių f.
0.15 "Man neskauda". Drama.

2009-04-13 - Pirmadienis
7.20 "Alisa stebuklų šalyje". Nuotykių f.
9.00 "Bebė ir mėlynųjų pelėdų paslaptis". Komedija.
11.15 "Beždžionėlė ekstremalė". Komedija.
12.55 "Karštos galvos! 2". Komedija.
14.35 "Sugrįžimas į Žydrąją pakrantę". Nuotykių f.
16.40 "Briliantinė ranka". Komedija.
18.45 TV3 žinios.
19.00 "Vaikų balsas 2009".
21.30 "Bėgimas džiunglėse". Komedija.
23.35 "Šnipų žaidimas". Veiksmo f.
2.10 "Telejazz".

2009-04-14 - Antradienis
6.55 "Betsės kelionės ir nuotykiai Skanumynų šalyje". Animacinis f.
7.55 "Bjaurusis ančiukas".
8.55 "Meilės sūkuryje".
10.00 "Nerealieji. Lietuvos šeimų lyga" (k).
11.00 "Puikusis šou" (k).
13.05 "Laukinis gyvenimas". Komedija.
14.05 "Rožinės panteros nuotykiai".
14.35 "Įspūdingasis žmogus – voras".
15.05 "Simpsonai".
15.35 "Naivuolė".
16.40 "Degantis kraujas".
17.40 "O jei tai meilė…".
18.45 TV3 žinios.
19.15 "Taip arba Ne".
20.15 "Angelai".
21.00 "Nemylimi".
21.40 TV3 vakaro žinios.
22.00 "Vilko bilietas". Drama.
23.00 "CSI kriminalistai".
0.00 "Džesika Flečer".
1.00 "Žvaigždžių medžiotojas".
2.00 "Telejazz".

2009-04-15 - Trečiadienis
6.55 "Įspūdingasis žmogus – voras" (k).
7.25 "Simpsonai" (k).
7.55 "Bjaurusis ančiukas".
8.55 "Meilės sūkuryje".
10.00 "Taip arba Ne" (k).
11.00 "Neįtikėčiausi pasaulio vaizdeliai".
13.05 "Laukinis gyvenimas". Komedija.
14.05 "Rožinės panteros nuotykiai".
14.35 "Įspūdingasis žmogus – voras".
15.05 "Simpsonai".
15.35 "Naivuolė".
16.40 "Degantis kraujas".
17.40 "O jei tai meilė…"
18.45 TV3 žinios.
19.15 "Kriminaliniai tyrimai".
20.15 "Kai norisi geriau. Domus galerija".
21.00 "Nemylimi".
21.40 TV3 vakaro žinios.
22.00 "Herojai".
23.00 "CSI Niujorkas".
0.00 "Džesika Flečer".
1.00 "Žvaigždžių medžiotojas".
2.00 "Telejazz".

2009-04-16 - Ketvirtadienis
6.55 "Įspūdingasis žmogus – voras" (k).
7.25 "Simpsonai" (k).
7.55 "Bjaurusis ančiukas".
8.55 "Meilės sūkuryje".
10.00 "Kriminaliniai tyrimai" (k).
11.00 "Neįtikėčiausi pasaulio vaizdeliai".
13.05 "Laukinis gyvenimas". Komedija.
14.05 "Geniuko Vudžio šou".
14.35 "Įspūdingasis žmogus – voras".
15.05 "Simpsonai".
15.35 "Naivuolė".
16.40 "Degantis kraujas".
17.40 "O jei tai meilė…"
18.45 TV3 žinios.
19.15 "Čia ir dabar".
20.15 "Dzin".
21.00 "Nemylimi".
21.40 TV3 vakaro žinios.
22.00 "Robinzonas Kruzas".
23.00 "Ryklys".
0.00 "Džesika Flečer".
1.00 "Žvaigždžių medžiotojas".
2.00 "Telejazz".

2009-04-17 - Penktadienis
6.55 "Įspūdingasis žmogus – voras" (k).
7.25 "Simpsonai" (k).
7.55 "Bjaurusis ančiukas".
8.55 "Meilės sūkuryje".
10.00 "Čia ir dabar" (k).
11.00 "Neįtikėčiausi pasaulio vaizdeliai".
13.05 "Dingę vaikai".
13.35 "Betovenas".
14.05 "Geniuko Vudžio šou".
14.35 "Įspūdingasis žmogus – voras".
15.05 "Simpsonai".
15.35 "Naivuolė".
16.40 "Degantis kraujas".
17.40 "O jei tai meilė…".
18.45 TV3 žinios.
19.15 "Nerealieji. Lietuvos šeimų lyga".
20.15 "Urmu pigiau". Komedija.
22.15 "Aš – nugalėtojas". Komedija.
0.15 "Nukentėjęs pareigūnas".
2.15 "Telejazz".

2009-04-18 - Šeštadienis
6.35 "Yu-Gi-Oh!"
7.00 "Vėžliukai nindzės".
7.30 "’Winx’ klubas".
8.00 "Pirmykštė Žemė".
8.30 "Bakuganas".
9.00 "Apie ūkį ir bites".
9.30 "Simpsonai".
10.00 "Ji nesuvaldoma". Komedija.
12.00 "Majoras Peinas". Komedija.
14.00 "Zoro. Špaga ir rožė".
15.00 Sveikinimų koncertas.
17.00 "Dzin" (k).
17.40 "Skylė sienoj".
18.45 TV3 žinios.
19.05 "Daktaras Dolitlis 2". Komedija.
20.40 "Siaubingas tornadas Niujorke". Veiksmo f.
22.40 "Visa griaunantis melas". Drama.
0.15 "Gangsteris Nr.1". Drama.
2.20 "Telejazz".

2009-04-19 - Sekmadienis
6.30 "Yu-Gi-Oh!"
6.55 "Vėžliukai nindzės".
7.25 "’Winx’ klubas".
7.55 "Pirmykštė Žemė".
8.25 "Bakuganas".
8.55 "Sveikas žmogus".
9.55 "Formulės – 1" pasaulio čempionato Didžiojo Kinijos prizo lenktynės.
12.00 "Drakono širdis". Nuotykių f.
14.00 "Zoro. Špaga ir rožė".
15.00 "Kreivas veidrodis".
17.00 "Angelai" (k).
17.40 "Iki pergalės! Virėjų kovos".
18.45 TV3 žinios.
19.00 "Savaitės komentarai".
19.30 "Puikusis šou".
21.30 "Greiti ir įsiutę". Veiksmo f.
23.40 "Vanilinis dangus". Trileris.
2.25 "Telejazz".

2009-04-20 - Pirmadienis
6.55 "Įspūdingasis žmogus – voras" (k).
7.25 "Simpsonai" (k).
7.55 "Bjaurusis ančiukas".
8.55 "Meilės sūkuryje".
10.00 "Nerealieji. Lietuvos šeimų lyga" (k).
11.00 "Neįtikėčiausi pasaulio vaizdeliai".
13.05 "Dingę vaikai".
13.35 "Betovenas".
14.05 "Geniuko Vudžio šou".
14.35 "Įspūdingasis žmogus – voras".
15.05 "Simpsonai".
15.35 "Naivuolė".
16.40 "Degantis kraujas".
17.40 "O jei tai meilė…"
18.45 TV3 žinios.
19.10 "Paparacai".
20.00 "Humoro klubas".
20.30 "Balsas.lt televizija".
21.10 "Nemylimi".
21.45 TV3 vakaro žinios.
22.00 "Kašmyro mafija". Komedija.
23.00 "CSI Majamis".
0.00 "Džesika Flečer".

2009-04-21 - Antradienis
6.55 "Įspūdingasis žmogus – voras" (k).
7.25 "Simpsonai" (k).
7.55 "Bjaurusis ančiukas".
8.55 "Meilės sūkuryje".
10.00 "Paparacai" (k).
11.00 "Puikusis šou" (k).
13.05 "Dingę vaikai".
13.35 "Betovenas".
14.05 "Geniuko Vudžio šou".
14.35 "Įspūdingasis žmogus – voras".
15.05 "Simpsonai".
15.35 "Naivuolė".
16.40 "Degantis kraujas".
17.40 "O jei tai meilė…".
18.45 TV3 žinios.
19.10 "Taip arba Ne".
20.00 "Angelai".
20.30 "Grįžta vyrai".
21.10 "Nemylimi".
21.45 TV3 vakaro žinios.
22.00 "Vilko bilietas".
23.00 "CSI kriminalistai".
0.00 "Džesika Flečer".
1.00 "Žvaigždžių medžiotojas".

2009-04-22 - Trečiadienis
6.55 "Įspūdingasis žmogus – voras" (k).
7.25 "Simpsonai" (k).
7.55 "Bjaurusis ančiukas".
9.00 Techninė profilaktika..
15.05 "Simpsonai".
15.35 "Naivuolė".
16.40 "Degantis kraujas".
17.40 "O jei tai meilė…"
18.45 TV3 žinios.
19.10 "Kriminaliniai tyrimai".
20.00 "Nuodėmių dešimtukas".
20.30 "Kai norisi geriau. Domus galerija".
21.10 "Nemylimi".
21.45 TV3 vakaro žinios.
22.00 "Herojai".
23.00 "CSI Niujorkas".
0.00 "Džesika Flečer".
1.00 "Žvaigždžių medžiotojas".

2009-04-23 - Ketvirtadienis
6.55 "Dingę vaikai" (k).
7.25 "Simpsonai" (k).
7.55 "Bjaurusis ančiukas".
8.55 "Meilės sūkuryje".
10.00 "Kriminaliniai tyrimai" (k).
11.00 "Neįtikėčiausi pasaulio vaizdeliai".
13.05 "Dingę vaikai".
13.35 "Betovenas".
14.05 "Geniuko Vudžio šou".
14.35 "Įspūdingasis žmogus – voras".
15.05 "Simpsonai".
15.35 "Naivuolė".
16.40 "Degantis kraujas".
17.40 "Grožio namai".
18.45 TV3 žinios.
19.15 "Švenčiame vardines: Jurginės".
21.45 TV3 vakaro žinios.
22.00 "Robinzonas Kruzas".
23.00 "Ryklys".
0.00 "Džesika Flečer".
2.00 "Telejazz".

2009-04-24 - Penktadienis
6.55 "Įspūdingasis žmogus – voras" (k).
7.25 "Simpsonai" (k).
7.55 "Bjaurusis ančiukas".
8.55 "Meilės sūkuryje".
10.00 "Švenčiame vardines: Jurginės" (k).
12.35 "Juokingiausi Amerikos namų vaizdeliai".
13.05 "Dingę vaikai".
13.35 "Betovenas".
14.05 "Geniuko Vudžio šou".
14.35 "Įspūdingasis žmogus – voras".
15.05 "Simpsonai".
15.35 "Naivuolė".
16.40 "Degantis kraujas".
17.40 "Grožio namai".
18.45 TV3 žinios.
19.10 "Nerealieji. Lietuvos šeimų lyga".
20.10 "Urmu pigiau 2". Komedija.
21.50 "Maža paslaptis". Komedija.
23.30 "Karjeros galimybės". Komedija.
1.00 "Saldi laisvė". Komedija.

2009-04-25 - Šeštadienis
6.35 "Yu-Gi-Oh!".
7.00 "Vėžliukai nindzės".
7.30 "’Winx’ klubas".
8.00 "Pirmykštė Žemė".
8.30 "Bakuganas".
9.00 "Apie ūkį ir bites".
9.30 "Simpsonai".
10.00 "Kito kailyje". Komedija.
12.00 "Gyvenimas pagal jį". Komedija.
14.00 "Zoro. Špaga ir rožė".
15.00 Sveikinimų koncertas.
17.00 "Balsas.lt televizija" (k).
17.40 "Skylė sienoj".
18.45 TV3 žinios.
19.05 "Daktaras Dolitlis 3". Komedija.
21.05 "Nibelungų lobio medžioklė". Nuotykių f.
23.40 "Raudonasis skorpionas". Veiksmo f.
1.50 "Ties riba". Drama.

2009-04-26 - Sekmadienis
6.30 "Yu-Gi-Oh!".
6.55 "Vėžliukai nindzės".
7.25 "’Winx’ klubas".
7.55 "Pirmykštė Žemė".
8.25 "Bakuganas".
8.55 "Sveikas žmogus".
9.55 "Penkios minutės kaime".
10.00 "Nemalonumai dėl vyresniojo brolio". Komedija.
11.40 "Drakono širdis. Nauja pradžia". Veiksmo f.
13.15 "Juokingiausi Amerikos namų vaizdeliai".
13.50 "Zoro. Špaga ir rožė".
14.50 "Formulės – 1" pasaulio čempionato Didžiojo Bahreino prizo lenktynės.
17.00 "Grįžta vyrai" (k).
17.40 "Iki pergalės! Virėjų kovos".
18.45 TV3 žinios.
19.00 "Savaitės komentarai".
19.30 "Puikusis šou".
21.30 "Greiti ir įsiutę 2". Veiksmo f.
23.40 "Svarbaus žmogaus laidotuvės". Komedija.

2009-04-27 - Pirmadienis
6.55 "Įspūdingasis žmogus – voras" (k).
7.25 "Simpsonai" (k).
7.55 "Bjaurusis ančiukas".
8.55 "Meilės sūkuryje".
10.00 "Nerealieji. Lietuvos šeimų lyga" (k).
11.00 "Neįtikėčiausi pasaulio vaizdeliai".
13.05 "Dingę vaikai".
13.35 "Betovenas".
14.05 "Geniuko Vudžio šou".
14.35 "Įspūdingasis žmogus – voras".
15.05 "Simpsonai".
15.35 "Naivuolė".
16.40 "Degantis kraujas".
17.40 "Grožio namai".
18.45 TV3 žinios.
19.10 "Paparacai".
20.00 "Humoro klubas".
20.30 "Balsas.lt televizija".
21.10 "Nemylimi".
21.45 TV3 vakaro žinios.
22.00 "Kašmyro mafija". Komedija.
23.00 "CSI Majamis".
0.00 "Džesika Flečer".

2009-04-28 - Antradienis
6.55 "Įspūdingasis žmogus – voras" (k).
7.25 "Simpsonai" (k).
7.55 "Bjaurusis ančiukas".
8.55 "Meilės sūkuryje".
10.00 "Paparacai" (k).
11.00 "Puikusis šou" (k).
13.05 "Dingę vaikai".
13.35 "Betovenas".
14.05 "Geniuko Vudžio šou".
14.35 "Įspūdingasis žmogus – voras".
15.05 "Simpsonai".
15.35 "Naivuolė".
16.40 "Degantis kraujas".
17.40 "Grožio namai".
18.45 TV3 žinios.
19.10 "Taip arba Ne".
20.00 "Angelai".
20.30 "Grįžta vyrai".
21.10 "Nemylimi".
21.45 TV3 vakaro žinios.
22.00 "Vilko bilietas". Drama.
23.00 "CSI kriminalistai".
0.00 "Džesika Flečer".

