Nickelodeon
-----
Sausis
-----
2026-01-01 - Ketvirtadienis
19:00 Triukšmingi namai: Nei vieno furgono / Rėmėjo kluptelėjimas (S7E11) (The Loud House). Animacinis, nuotykių,
19:25 Triukšmingi namai: Plunksnos į skutelius / Nemiegantys Royal Woods (S7E12) (The Loud House). Animacinis, nuotykių,
19:45 Triukšmingi namai: Daug triukšmo dėl užkandžių (S5E17) (The Loud House).
20:00 Griausmingieji: Po priedanga: Karjera ar meilė? (S2E9) (The Thundermans: Undercover).
20:20 Griausmingieji: Po priedanga: Gimtadienio apiplėšimas (S2E10) (The Thundermans: Undercover).
20:45 Pavojingasis Henris: Tunelių gyventojai (S5E17) (Henry Danger). Veiksmo, komedija, visai šeimai. JAV, 2019
21:10 Pavojingasis Henris: Nauja operacinė sistema (S5E18) (Henry Danger).
21:35 Pavojingos pajėgos: Čapa skambina namo (S2E20) (Danger Force). Komedija, veiksmo, visai šeimai. JAV, 2022
21:55 Aš Karlė: INeištversiu (S4E3) (ICarly). Komedija, visai šeimai, melodrama. JAV, 2011
22:20 Aš Karlė: IQ (S4E5) (ICarly). Komedija, visai šeimai, melodrama. JAV, 2011
22:45 Nugalėtoja: Beke ir Džeid vėl kartu (S3E20) (Victorious). Komedija, drama, visai šeimai. JAV, 2012
23:10 Pramuštgalviai: Purimas (S2E19) (Rugrats). Animacinis, vaikams, komedija. JAV, 2021
23:30 Vėžliukai nindzės: mutantų siautėjimas: Rikė žengia pirmąjį žingsnį (S1E5) (Tales of the Teenage Mutant Ninja Turtles).
23:55 Vėžliukai nindzės: mutantų siautėjimas: Mechazoidų naktis (S1E6) (Tales of the Teenage Mutant Ninja Turtles).

2026-03-07 - Šeštadienis
00:20 Kempiniukas Plačiakelnis: Mėnulis! / Isteriška istorija (S14E301) (SpongeBob SquarePants).
00:45 Kempiniukas Plačiakelnis: Bjaurusis Ešerys Burbulis / Šeldonas Plačiakelnis (S14E305) (SpongeBob SquarePants).
01:05 Geriausias ir Geresnė: Kibiro kelnės / Čiuožkit (S1E8) (Best & Bester). Animacinis, nuotykių, komedija. Anglija, Suomija, Kanada, 2022
01:30 Geriausias ir Geresnė: Neužsimink / Kažkas žuvingo (S1E9) (Best & Bester). Animacinis, nuotykių, komedija. Anglija, Suomija, Kanada, 2021
01:55 Geriausias ir Geresnė: Lygiai padalinta / Galingas augalas (S1E10) (Best & Bester). Animacinis, nuotykių, komedija. Anglija, Suomija, Kanada, 2021
02:15 Patriko žvaigždžių šou: Namų ekonomika / Linksma ir viskas (S1E19) (The Patrick Star Show).
02:40 Patriko žvaigždžių šou: Maži Pataužos / Priešistorinis Patriko Žvaigždės šou (S1E20) (The Patrick Star Show).
03:05 Kempiniukas Plačiakelnis: Akvariumas / Vedęs pinigus (S9E196) (SpongeBob SquarePants).
03:30 Kempiniukas Plačiakelnis: Planktonas išsikrausto (S10E211) (SpongeBob SquarePants).
03:45 Griausmingieji: Po priedanga: Piktasis genijus demaskuotas. II dalis (S2E13) (The Thundermans: Undercover).
04:10 Pavojingos pajėgos: Kiborgas tarp mūsų (S2E3) (Danger Force). Komedija, veiksmo, visai šeimai. JAV, 2021
04:35 Pavojingasis Henris: Didis Pavojus (S2E17) (Henry Danger). Veiksmo, komedija, visai šeimai. JAV, 2016
05:00 Vėžliukai nindzės: mutantų siautėjimas: Pareiga šaukia (S2E9) (Tales of the Teenage Mutant Ninja Turtles). Animacinis, visai šeimai, komedija. JAV, 2025
05:25 Wylde Pak: Sek pabarstukus / Kanjono slėnis prieš Dirką (S1E12).
05:50 Wylde Pak: Neteisingas tekstas (S2E2).
06:00 Kempiniukas Plačiakelnis: Žioplių burtai / Super-prietarai (S16E329) (SpongeBob SquarePants).
06:25 Kempiniukas Plačiakelnis: Patrikas-žmogus! / Naujas Gario žaislas (S9E180) (SpongeBob SquarePants). Animacinis, komedija, visai šeimai. JAV, 2012
06:45 Kempiniukas Plačiakelnis: Tu užmokėsi... telefone / Odos raukšlė (S13E279) (SpongeBob SquarePants).
07:00 Patriko žvaigždžių šou: Šmandoro kerštas / Še tau ir kaimynystė (S2E4) (The Patrick Star Show).
07:20 Patriko žvaigždžių šou: Filmo Žvaigždės / Daktaras Gudrusis Mokslas (S2E5) (The Patrick Star Show).
07:45 Triukšmingi namai: Mišrainė / Kiaušinių karai (S2E10) (The Loud House).
08:10 Triukšmingi namai: Kriminaliniai komiksai / Įsiutę augintiniai (S2E11) (The Loud House).
08:35 Triukšmingi namai: Nebuvimas nuotraukoje / Kambariokių pyktis (S2E14) (The Loud House).
08:55 Triukšmingi namai: Pagalba / Burtai (S2E15) (The Loud House).
09:20 Wylde Pak: Pati geriausia vasara? (S1E1).
09:40 Wylde Pak: Liūdnas, vienišas, įstrigęs / Iššvaistyta tobula vasaros diena (S1E2).
10:05 Kempiniukas Plačiakelnis: Kalmaro gynyba / Aa, jūrų ežys! (S9E183) (SpongeBob SquarePants). Animacinis, komedija, visai šeimai. JAV, 2012
10:30 Kempiniukas Plačiakelnis: Pabėgimas iš kalėjimo! / Piktoji mentelė (S9E184) (SpongeBob SquarePants). Animacinis, komedija, visai šeimai. JAV, 2013
10:50 Patriko žvaigždžių šou: Apsipirkimas / Vienišas robotas (S3E2) (The Patrick Star Show).
11:15 Patriko žvaigždžių šou: Žvaigždžiarobika / Kas dabar kvailiukas? (S3E3) (The Patrick Star Show).
11:40 Triukšmingi namai: Paruošta! (S3E26) (The Loud House). Animacinis, nuotykių, komedija. JAV, 2019
12:00 Triukšmingi namai: Galios žaidimai su Kasagrande šeima / Papildomas kambarys su Kasagrande šeima (S4E2) (The Loud House). Animacinis, nuotykių, komedija. JAV, 2019
12:25 Triukšmingi namai: Pavyzdys su Kasagrande šeima / Pradingusioji su Kasagrande šeima (S4E3) (The Loud House). Animacinis, nuotykių, komedija. JAV, 2019
12:50 Triukšmingi namai: Metas muzikai su Kasagrande šeima / Pokštai, kuriuos prisiminsi su Kasagrande šeima (S4E4) (The Loud House). Animacinis, nuotykių, komedija. JAV, 2019
13:10 Griausmingieji: Po priedanga: Meilė irštvoje (S2E8) (The Thundermans: Undercover).
13:35 Griausmingieji: Po priedanga: Karjera ar meilė? (S2E9) (The Thundermans: Undercover).
14:00 Pavojingos pajėgos: Minijako ataka (S2E18) (Danger Force). Komedija, veiksmo, visai šeimai. JAV, 2022
14:20 Pavojingos pajėgos: Gatvės kovos (S2E19) (Danger Force). Komedija, veiksmo, visai šeimai. JAV, 2022
14:45 Pavojingasis Henris: Vakarienė su sniego žmogumi (S5E14) (Henry Danger).
15:10 Pavojingasis Henris: Tunelių gyventojai (S5E17) (Henry Danger). Veiksmo, komedija, visai šeimai. JAV, 2019
15:35 Vėžliukai nindzės: mutantų siautėjimas: Leonardas lieka vienas (S1E1) (Tales of the Teenage Mutant Ninja Turtles).
15:55 Vėžliukai nindzės: mutantų siautėjimas: Maikis pasielgia teisingai (S1E2) (Tales of the Teenage Mutant Ninja Turtles).
16:15 Triukšmingi namai: Tamsi naktis istorijoms / Smėlėti rūpesčiai (S4E24) (The Loud House). Animacinis, nuotykių, komedija. JAV, 2020
16:40 Triukšmingi namai: Iš kur ta dviguba drąsa? / Šnipinėjimas (S4E25) (The Loud House). Animacinis, nuotykių, komedija. JAV, 2020
17:00 Triukšmingi namai: Tėčio liga (S9E11) (The Loud House).
17:15 Wylde Pak: Ežero salos paslaptis / Tėvas, sūnus ir baldų parduotuvė (S1E7).
17:40 Wylde Pak: LAD / Prieš dešimt (S1E8).
18:00 Kempiniukas Plačiakelnis: Ekstremalus sportas / Voverė rekordininkė (S9E179) (SpongeBob SquarePants). Animacinis, komedija, visai šeimai. JAV, 2012
18:25 Kempiniukas Plačiakelnis: Patrikas-žmogus! / Naujas Gario žaislas (S9E180) (SpongeBob SquarePants). Animacinis, komedija, visai šeimai. JAV, 2012
18:50 Kempiniukas Plačiakelnis: Leidimas gaminti pieno kokteilius / Kalmaras kūdikis (S9E181) (SpongeBob SquarePants). Animacinis, komedija, visai šeimai. JAV, 2012
19:15 Kempiniukas Plačiakelnis: Maža geltona knygelė / Buferis į buferį (S9E182) (SpongeBob SquarePants). Animacinis, komedija, visai šeimai. JAV, 2012
19:40 Kempiniukas Plačiakelnis: Kalmaro gynyba / Aa, jūrų ežys! (S9E183) (SpongeBob SquarePants). Animacinis, komedija, visai šeimai. JAV, 2012
20:05 Griausmingieji: Po priedanga: Piktasis genijus demaskuotas. I dalis (S2E12) (The Thundermans: Undercover).
20:30 Griausmingieji: Po priedanga: Piktasis genijus demaskuotas. II dalis (S2E13) (The Thundermans: Undercover).
20:55 Pavojingasis Henris: Dvigubas pavojus (S5E19) (Henry Danger). Veiksmo, komedija, visai šeimai. JAV, 2019
21:15 Pavojingasis Henris: Galima apokalipsė (S5E23) (Henry Danger). Veiksmo, komedija, visai šeimai. JAV, 2019
21:40 Pavojingos pajėgos: Dėdė Hambonas (S2E21) (Danger Force). Komedija, veiksmo, visai šeimai. JAV, 2022
22:05 Aš Karlė: ISusitikimas su pirmąja ponia (S4E6) (ICarly). Komedija, visai šeimai, melodrama. JAV, 2012
22:30 Aš Karlė: IPirštas ir stori pyragaičiai (S4E9) (ICarly). Komedija, visai šeimai, melodrama. JAV, 2012
22:50 Nugalėtoja: Robis parduoda Reksą (S3E21) (Victorious). Komedija, drama, visai šeimai. JAV, 2012
23:15 Pramuštgalviai: Išgyventi Dilą / Pliušinio dinozauro mama (S2E20) (Rugrats). Animacinis, vaikams, komedija. JAV, 2021
23:40 Vėžliukai nindzės: mutantų siautėjimas: Rafas prieš vandenį (S1E7) (Tales of the Teenage Mutant Ninja Turtles).

2026-03-08 - Sekmadienis
00:00 Vėžliukai nindzės: mutantų siautėjimas: Maikis griebia vadžias (S1E8) (Tales of the Teenage Mutant Ninja Turtles).
00:25 Kempiniukas Plačiakelnis: Semis Siurbtukas / Kempinė didžiosiose lygose (S15E307) (SpongeBob SquarePants).
00:50 Kempiniukas Plačiakelnis: Aukštyn / Neatpažintas sumišęs aštuonkojis (S15E308) (SpongeBob SquarePants).
01:15 Geriausias ir Geresnė: Geriausi draugai / Žaidėjo tikslas (S1E11) (Best & Bester). Animacinis, nuotykių, komedija. Anglija, Suomija, Kanada, 2022
01:35 Geriausias ir Geresnė: Sugedęs kiaušinis / Užribis (S1E12) (Best & Bester). Animacinis, nuotykių, komedija. Anglija, Suomija, Kanada, 2022
02:00 Geriausias ir Geresnė: Robo judesys / Kur genys? (S1E13) (Best & Bester). Animacinis, nuotykių, komedija. Anglija, Suomija, Kanada, 2022
02:25 Patriko žvaigždžių šou: Patriko šou parsiduoda / Neptūno pokylis (S1E21) (The Patrick Star Show).
02:45 Patriko žvaigždžių šou: Ūsų kambarys / Ponas šaknis (S1E22) (The Patrick Star Show).
03:10 Kempiniukas Plačiakelnis: Prekybininkė Perla / Nykščių trūkumas (S9E197) (SpongeBob SquarePants).
03:30 Kempiniukas Plačiakelnis: Nepakartojama susimažinanti kempinė (S10E212) (SpongeBob SquarePants).
03:45 Griausmingieji: Po priedanga: Perkūno priedanga (S1E1) (The Thundermans: Undercover).
04:10 Pavojingos pajėgos: Henris tarp mūsų (S2E4) (Danger Force). Komedija, veiksmo, visai šeimai. JAV, 2021
04:35 Pavojingasis Henris: Jaučiaropiai (S2E18) (Henry Danger). Veiksmo, komedija, visai šeimai. JAV, 2016
05:00 Vėžliukai nindzės: mutantų siautėjimas: Kur Rodas (S2E10) (Tales of the Teenage Mutant Ninja Turtles). Animacinis, visai šeimai, komedija. JAV, 2025
05:20 Wylde Pak: Kelionė pas ūdras (S1E13).
05:45 Wylde Pak: Skubus šeimos tribunolas (S2E2).
06:00 Kempiniukas Plačiakelnis: Leidimas gaminti pieno kokteilius / Kalmaras kūdikis (S9E181) (SpongeBob SquarePants). Animacinis, komedija, visai šeimai. JAV, 2012
06:25 Kempiniukas Plačiakelnis: Maža geltona knygelė / Buferis į buferį (S9E182) (SpongeBob SquarePants). Animacinis, komedija, visai šeimai. JAV, 2012
06:50 Kempiniukas Plačiakelnis: Baikite patyčias (S13E280) (SpongeBob SquarePants). Animacinis, komedija, visai šeimai. JAV, 1999
07:00 Patriko žvaigždžių šou: Naktipuodžio serija / Sumegzti Klop-mazgą (S2E6) (The Patrick Star Show).
07:25 Patriko žvaigždžių šou: Draugučių norų sąrašas / Didysis kūdikis Patrikas (S2E7) (The Patrick Star Show).
07:45 Triukšmingi namai: Konvento karaliai (S4E13) (The Loud House). Animacinis, nuotykių, komedija. JAV, 2019
08:10 Triukšmingi namai: Jausmų kaita / Sveikatingumas (S2E18) (The Loud House).
08:35 Triukšmingi namai: Lin paima viską / Ateitis (S2E19) (The Loud House).
08:55 Triukšmingi namai: Taip / Draugai (S2E20) (The Loud House).
09:20 Wylde Pak: Vuri pasaulis / Ieškant Flamingųmėgėjo85 (S1E3).
09:45 Wylde Pak: Burbulinis noras / Būk sava pupa (S1E4).
10:05 Kempiniukas Plačiakelnis: Apsaugotas Krabas / Planktono augintinis (S9E186) (SpongeBob SquarePants). Animacinis, komedija, visai šeimai. JAV, 2013
10:30 Kempiniukas Plačiakelnis: Katinas Kenis / Sniego Krabai (S9E188) (SpongeBob SquarePants). Animacinis, komedija, visai šeimai. JAV, 2014
10:55 Patriko žvaigždžių šou: Patriko šou žemė / Prarasto vonios kambario legenda (S3E4) (The Patrick Star Show).
11:20 Patriko žvaigždžių šou: Motyvuotas vairuoti / Patis laiku (S3E5) (The Patrick Star Show).
11:40 Triukšmingi namai: Parduotuvių karai su Kasagrande šeima / Imtynių karštligė su Kasagrande šeima (S4E5) (The Loud House). Animacinis, nuotykių, komedija. JAV, 2019
12:05 Triukšmingi namai: Išmesti į krantą / Nesėkmės receptas (S4E6) (The Loud House). Animacinis, nuotykių, komedija. JAV, 2019
12:25 Triukšmingi namai: Dabarties laikas / Bet kurį sekmadienį (S4E7) (The Loud House). Animacinis, nuotykių, komedija. JAV, 2019
12:50 Triukšmingi namai: Vos aptarnauju / Beveislis pranašesnis (S4E8) (The Loud House). Animacinis, nuotykių, komedija. JAV, 2019
13:15 Griausmingieji: Po priedanga: Piktasis genijus demaskuotas. I dalis (S2E12) (The Thundermans: Undercover).
13:40 Griausmingieji: Po priedanga: Piktasis genijus demaskuotas. II dalis (S2E13) (The Thundermans: Undercover).
14:00 Pavojingos pajėgos: Čapa skambina namo (S2E20) (Danger Force). Komedija, veiksmo, visai šeimai. JAV, 2022
14:25 Pavojingos pajėgos: Dėdė Hambonas (S2E21) (Danger Force). Komedija, veiksmo, visai šeimai. JAV, 2022
14:45 Pavojingasis Henris: Nauja operacinė sistema (S5E18) (Henry Danger).
15:10 Pavojingasis Henris: Dvigubas pavojus (S5E19) (Henry Danger). Veiksmo, komedija, visai šeimai. JAV, 2019
15:35 Vėžliukai nindzės: mutantų siautėjimas: Rafas suka galvą (S1E3) (Tales of the Teenage Mutant Ninja Turtles).
15:55 Vėžliukai nindzės: mutantų siautėjimas: Donis sukaupia drąsą (S1E4) (Tales of the Teenage Mutant Ninja Turtles).
16:20 Triukšmingi namai: Draugai nelaimėje / Svajonės apie mašiną (S4E26) (The Loud House). Animacinis, nuotykių, komedija. JAV, 2020
16:40 Triukšmingi namai: Mažoji bosė / Kaimynai – šnipai (S5E3) (The Loud House). Animacinis, nuotykių, komedija. JAV, 2020
17:05 Triukšmingi namai: Pašėlusios maudynės (S9E12) (The Loud House).
17:15 Wylde Pak: Kariai atakuoja valstybę / Sungandel (S1E9).
17:40 Wylde Pak: Kanjono slėnio mėsos kukulis / Lipnūs pirštai (S1E10).
18:05 Kempiniukas Plačiakelnis: Pabėgimas iš kalėjimo! / Piktoji mentelė (S9E184) (SpongeBob SquarePants). Animacinis, komedija, visai šeimai. JAV, 2013
18:25 Kempiniukas Plačiakelnis: Apsaugotas Krabas / Planktono augintinis (S9E186) (SpongeBob SquarePants). Animacinis, komedija, visai šeimai. JAV, 2013
18:50 Kempiniukas Plačiakelnis: Katinas Kenis / Sniego Krabai (S9E188) (SpongeBob SquarePants). Animacinis, komedija, visai šeimai. JAV, 2014
19:15 Kempiniukas Plačiakelnis: Dingęs Bikini Įduboje / Vairavimo mokytojas (S9E190) (SpongeBob SquarePants). Animacinis, komedija, visai šeimai. JAV, 2015
19:40 Kempiniukas Plačiakelnis: Kalmaras plius vienas / Valdžios elgsena (S9E191) (SpongeBob SquarePants). Animacinis, komedija, visai šeimai. JAV, 2015
20:00 Griausmingieji: Po priedanga: Perkūno priedanga (S1E1) (The Thundermans: Undercover).
20:25 Griausmingieji: Po priedanga: Klaidingos galios (S1E2) (The Thundermans: Undercover).
20:50 Pavojingasis Henris: Kapitono vaikas (S5E26) (Henry Danger). Veiksmo, komedija, visai šeimai. JAV, 2019
21:10 Pavojingasis Henris: Matomas Bradas (S5E27) (Henry Danger). Veiksmo, komedija, visai šeimai. JAV, 2019
21:35 Pavojingos pajėgos: Nauja mokykla, kas čia? (S2E22) (Danger Force). Komedija, veiksmo, visai šeimai. JAV, 2022
22:00 Aš Karlė: IAkys (S4E10) (ICarly). Komedija, visai šeimai, melodrama. JAV, 2012
22:20 Aš Karlė: IPirmyn, One Direction (S5E1) (ICarly). Komedija, visai šeimai, melodrama. JAV, 2012
22:45 Nugalėtoja: Blogas kambariokas (S3E22) (Victorious). Komedija, drama, visai šeimai. JAV, 2013
23:10 Pramuštgalviai: Apiplėšimas / Avinėlis (S2E21) (Rugrats). Animacinis, vaikams, komedija. JAV, 2021
23:35 Vėžliukai nindzės: mutantų siautėjimas: Splinteris ir Eipril prieš auksinę žuvelę (S1E9) (Tales of the Teenage Mutant Ninja Turtles).
23:55 Vėžliukai nindzės: mutantų siautėjimas: Donis leidžiasi žemyn (S1E10) (Tales of the Teenage Mutant Ninja Turtles).

2026-03-09 - Pirmadienis
00:20 Kempiniukas Plačiakelnis: Nelaimimga kempinė / Ateina smėlio žmogus (S15E309) (SpongeBob SquarePants).
00:45 Kempiniukas Plačiakelnis: Sąmyšis dėl sausainių / Vairavimo mokinių išlikimas (S15E310) (SpongeBob SquarePants).
01:10 Geriausias ir Geresnė: Šachmatopulta / Protingas ir Protingesnė (S1E14) (Best & Bester). Animacinis, nuotykių, komedija. Anglija, Suomija, Kanada, 2022
01:30 Geriausias ir Geresnė: Išvalymas / Nusikaltėlis (S1E15) (Best & Bester). Animacinis, nuotykių, komedija. Anglija, Suomija, Kanada, 2021
01:55 Geriausias ir Geresnė: Danguje / Geriausi bičiuliai (S1E16) (Best & Bester). Animacinis, nuotykių, komedija. Anglija, Suomija, Kanada, 2021
02:15 Patriko žvaigždžių šou: Žvaigždėti apdovanojimai / Blorpadėkos diena (S1E23) (The Patrick Star Show).
02:40 Patriko žvaigždžių šou: Dubleris / Be organų (S1E24) (The Patrick Star Show).
03:05 Kempiniukas Plačiakelnis: Rykliai prieš gaują / Klonas Kopikelnis (S9E198) (SpongeBob SquarePants).
03:30 Kempiniukas Plačiakelnis: Sportas? (S10E212) (SpongeBob SquarePants).
03:45 Griausmingieji: Po priedanga: Klaidingos galios (S1E2) (The Thundermans: Undercover).
04:10 Pavojingos pajėgos: Biče, kur mano bagis? (S2E5) (Danger Force). Komedija, veiksmo, visai šeimai. JAV, 2022
04:30 Pavojingasis Henris: Aš žinau tavo paslaptį (S2E19) (Henry Danger). Veiksmo, komedija, visai šeimai. JAV, 2016
05:00 Vėžliukai nindzės: mutantų siautėjimas: Neįprasti įtariamieji (S2E11) (Tales of the Teenage Mutant Ninja Turtles). Animacinis, visai šeimai, komedija. JAV, 2025
05:25 Wylde Pak: Užtrauktuko principo etiketas (S2E1).
05:50 Wylde Pak: J‑LAD (S2E3).
06:00 Kempiniukas Plačiakelnis: Kalmaro gynyba / Aa, jūrų ežys! (S9E183) (SpongeBob SquarePants). Animacinis, komedija, visai šeimai. JAV, 2012
06:25 Kempiniukas Plačiakelnis: Pabėgimas iš kalėjimo! / Piktoji mentelė (S9E184) (SpongeBob SquarePants). Animacinis, komedija, visai šeimai. JAV, 2013
06:45 Kempiniukas Plačiakelnis: Netikėtas įnamis (S13E280) (SpongeBob SquarePants).
07:00 Patriko žvaigždžių šou: Kas namuose režisierius? (S2E8) (The Patrick Star Show).
07:25 Patriko žvaigždžių šou: Geriausias patiektas šaltas / Tatuiruočių maišatis (S2E9) (The Patrick Star Show).
07:45 Patriko žvaigždžių šou: Laiko skambesys (S4E3) (The Patrick Star Show). Animacinis, komedija, fantastinis. JAV, 2025
07:55 Triukšmingi namai: Karvių vaikis / Išgelbėti kerų (S5E7) (The Loud House). Animacinis, nuotykių, komedija. JAV, 2020
08:20 Triukšmingi namai: Jokio autobuso, jokių rūpesčių / Gyventojų perversmas (S5E9) (The Loud House). Animacinis, nuotykių, komedija. JAV, 2020
08:45 Triukšmingi namai: Luanų tylėjimas / Mama po priedanga (S5E10) (The Loud House).
09:05 Triukšmingi namai: Atgaivintas mokslas / Rinkimai (S5E11) (The Loud House). Animacinis, nuotykių, komedija. JAV, 2020
09:30 Wylde Pak: LAD / Prieš dešimt (S1E8).
09:50 Wylde Pak: Kanjono slėnio mėsos kukulis (S1E10).
10:05 Patriko žvaigždžių šou: Didžios praeities prisiminimai (S4E7) (The Patrick Star Show). Animacinis, komedija, fantastinis. JAV, 2025
10:15 Patriko žvaigždžių šou: Zoo-versitetas (S4E7) (The Patrick Star Show). Animacinis, komedija, fantastinis. JAV, 2025
10:25 Kempiniukas Plačiakelnis: Voverė medūza (S11E241) (SpongeBob SquarePants).
10:45 Marsupilami: Aš taip pat noriu Marsupilamkos (S1E5) (Les Marsupilamis)., Belgija, 2025
10:55 Marsupilami: Janka – daugiafunkcė (S1E1) (Les Marsupilamis)., Belgija, 2025
11:10 Triukšmingi namai: Pokštai ir turtai / Bateliai sielai (S9E10) (The Loud House).
11:30 Triukšmingi namai: Hologramų šėlionės / Tėčio liga (S9E11) (The Loud House).
11:50 Triukšmingi namai: Savęs suradimas (S3E4) (The Loud House).
12:05 Wylde Pak: Dubu / Džeko laisvadienis (S2E8).
12:25 Griausmingieji: Po priedanga: Tik šnipams (S1E8) (The Thundermans: Undercover).
12:50 Pavojingos pajėgos: Krampapalooza (S2E7) (Danger Force). Komedija, veiksmo, visai šeimai. JAV, 2021
13:15 Pavojingos pajėgos: Butelių vagys (S2E8) (Danger Force). Komedija, veiksmo, visai šeimai. JAV, 2022
13:35 Pavojingasis Henris: Pavojingi dalykai (S5E2) (Henry Danger).
14:00 Pavojingasis Henris: Henrio gimtadienis (S5E3) (Henry Danger).
14:25 Triukšmingi namai: Nepavykęs kursas / Pokštai ir bandelės (S6E13) (The Loud House).
14:45 Triukšmingi namai: Šviesos, kameros, branduolinės reakcijos / Flirtas kavinėje (S6E14) (The Loud House).
15:10 Wylde Pak: Trys varnai / Palikti su krepšiu (S1E6).
15:35 Patriko žvaigždžių šou: Didžios praeities prisiminimai (S4E7) (The Patrick Star Show). Animacinis, komedija, fantastinis. JAV, 2025
15:45 Patriko žvaigždžių šou: Zoo-versitetas (S4E7) (The Patrick Star Show). Animacinis, komedija, fantastinis. JAV, 2025
15:55 Patriko žvaigždžių šou: Atostogos degalinėje / Barbarė Triušiukė (S1E6) (The Patrick Star Show).
16:20 Patriko žvaigždžių šou: Kas dabar marionetė? (S3E3) (The Patrick Star Show).
16:30 Triukšmingi namai: Garsiausia Padėkos diena (S3E21) (The Loud House).
16:55 Triukšmingi namai: Nuspėjamumas / Didelės ambicijos (S3E22) (The Loud House). Animacinis, nuotykių, komedija. JAV, 2019
17:20 Wylde Pak: Kur yra valia, ten yra kelias / Pasiklydęs padaže (S1E11).
17:40 Wylde Pak: Sek pabarstukus / Kanjono slėnis prieš Dirką (S1E12).
18:05 Patriko žvaigždžių šou: Didžios praeities prisiminimai (S4E7) (The Patrick Star Show). Animacinis, komedija, fantastinis. JAV, 2025
18:15 Patriko žvaigždžių šou: Zoo-versitetas (S4E7) (The Patrick Star Show). Animacinis, komedija, fantastinis. JAV, 2025
18:35 Marsupilami: Aš taip pat noriu Marsupilamkos (S1E5) (Les Marsupilamis)., Belgija, 2025
18:45 Marsupilami: Janka – daugiafunkcė (S1E1) (Les Marsupilamis)., Belgija, 2025
18:55 Triukšmingi namai: Dovanos pavojus (S6E1) (The Loud House).
19:10 Triukšmingi namai: Hunno šlifuoti brangakmeniai / Negali visų Lynnu sugauti (S7E13) (The Loud House).
19:30 Triukšmingi namai: Sudie, Tania! / Kas slypi po žeme? (S7E14) (The Loud House).
19:55 Triukšmingi namai: Transliacijos sumaištis (S5E17) (The Loud House).
20:05 Griausmingieji: Po priedanga: Nemaloni mokykla (S1E3) (The Thundermans: Undercover).
20:30 Griausmingieji: Po priedanga: Tėvų spąstai (S1E4) (The Thundermans: Undercover).
20:55 Pavojingasis Henris: Pavydo siena (S5E30) (Henry Danger). Veiksmo, komedija, visai šeimai. JAV, 2019
21:20 Pavojingasis Henris: Ponas Gerutis (S5E31) (Henry Danger).
21:40 Pavojingos pajėgos: Klasės veiksmo herojai (S2E23) (Danger Force). Komedija, veiksmo, visai šeimai. JAV, 2022
22:05 Aš Karlė: IRestorano atidarymas (S5E2) (ICarly). Komedija, visai šeimai, melodrama. JAV, 2012
22:25 Aš Karlė: Balandžio 1-osios pokštas (S5E3) (ICarly). Komedija, visai šeimai, melodrama. JAV, 2012
22:50 Nugalėtoja: Nugalė – taip (S3E23) (Victorious). Komedija, drama, visai šeimai. JAV, 2013
23:15 Pramuštgalviai: The Tommy / Breaking Begley (S2E22) (Rugrats). Animacinis, vaikams, komedija. JAV, 2021
23:40 Vėžliukai nindzės: mutantų siautėjimas: Leonardas ima klausyti (S1E11) (Tales of the Teenage Mutant Ninja Turtles).

2026-03-10 - Antradienis
00:05 Vėžliukai nindzės: mutantų siautėjimas: Perlas (S1E12) (Tales of the Teenage Mutant Ninja Turtles).
00:25 Kempiniukas Plačiakelnis: Laimi dešrainis / Įstrigę lifte (S15E311) (SpongeBob SquarePants).
00:50 Kempiniukas Plačiakelnis: Kalmaro apsauga / Viena kupole (S15E312) (SpongeBob SquarePants).
01:15 Geriausias ir Geresnė: Netrukdyti spurgų / Užkeiktas amuletas (S1E17) (Best & Bester). Animacinis, nuotykių, komedija. Anglija, Suomija, Kanada, 2021
01:35 Geriausias ir Geresnė: Kaip tai miela! / Draugo kvapas (S1E18) (Best & Bester). Animacinis, nuotykių, komedija. Anglija, Suomija, Kanada, 2021
02:00 Geriausias ir Geresnė: Kautis ar skristi / Mėnesio darbuotojas (S1E19) (Best & Bester). Animacinis, nuotykių, komedija. Anglija, Suomija, Kanada, 2023
02:20 Patriko žvaigždžių šou: Zoologijos sodo U / A senosios praeities atminimas (S4E7) (The Patrick Star Show). Animacinis, komedija, fantastinis. JAV, 2025
02:45 Patriko žvaigždžių šou: Burbulio ešerio apžvalga / Patriko kalėjimo draugai (S1E26) (The Patrick Star Show).
03:10 Kempiniukas Plačiakelnis: Parduota! / Nelaimė ir sėkmė (S9E199) (SpongeBob SquarePants).
03:35 Kempiniukas Plačiakelnis: Pamesti ir rasti daiktai (S10E213) (SpongeBob SquarePants).
03:45 Griausmingieji: Po priedanga: Nemaloni mokykla (S1E3) (The Thundermans: Undercover).
04:10 Pavojingos pajėgos: Krampapalooza (S2E7) (Danger Force). Komedija, veiksmo, visai šeimai. JAV, 2021
04:35 Pavojingasis Henris: Pinjata Pilna Vabalų (S3E1) (Henry Danger). Veiksmo, komedija, visai šeimai. JAV, 2016
05:00 Vėžliukai nindzės: mutantų siautėjimas: Didysis purvas (S2E12) (Tales of the Teenage Mutant Ninja Turtles). Animacinis, visai šeimai, komedija. JAV, 2025
05:25 Wylde Pak: Klaidingas tekstas / Skubus šeimos tribunolas (S2E2).
