-----
Sausis
-----
2007-01-01 - Pirmadienis

2007-01-02 - Antradienis

2007-01-03 - Trečiadienis

2007-01-04 - Ketvirtadienis
09.50	Labai slaptos agentės (17) (k) (Totally Spies I). 2001 m. Prancūzija,JAV.
Animacinis serialas
10.15	Drakono legenda (2) (Legend of the Dragon). 2005 m. Didžioji Britanija.
Animacinis serialas
10.40	Būrys ant ratų (9) (Wheel Squad). 2000 m. Prancūzija. Rež.: Jean-Francois Galataud.
Animacinis serialas
11.00	Kelias į Evonlį (9) (Road to Avonlea). 1989 m. Kanada. Rež.: Richard Benner, George Bloomfield. Vaid.: Sarah Polley, Jackie Burroughs, Mag Ruffman.
Drama
12.00	Keistuoliai. Tikėti ar netikėti (63) (k) (Ripley). 2000 m. JAV.
Realybės dokumentika
13.00	Adamsų šeimynėlė (62) (k) (Addams Family, the). 1964 m. JAV. Rež.: Stanley Z. Cherry, Arthur Hiller. Vaid.: Carolyn Jones, John Astin, Ted Cassidy.
Serialas
13.30	Raudonoji siena (5) (Redwall I-III). 1999 m. Prancūzija,Kanada. Rež.: Raymond Jafelice.
Animacinis serialas
13.55	Mėnulio jūreivė (69) (Sailor Moon). 1995 m. Japonija,Kanada. Rež.: Junichi Sato.
Animacinis serialas
14.20	Labai slaptos agentės (18) (Totally Spies I). 2001 m. Prancūzija,JAV.
Animacinis serialas
14.45	Šviesos kampelis (185) (Rincon de Luz (Little House of Light)). 2003 m. Argentina. Rež.: Gerardo Mariani. Vaid.: Laura Anders, Valeria Britos, Monica Calho, Osvaldo Cappra.
Telenovelė
15.45	Be namų negerai (2866) (Home and Away). 2002 m. Australija. Rež.: Alan Bateman. Vaid.: Lyn Collingwood, Katie Ritchie, Vanessa Downing.
Telenovelė
16.15	Meilės galia (What Love Sees). 1996 m. JAV. Rež.: Michael Switzer. Vaid.: Richard Thomas, Annabeth Gish.
Karinė drama
18.00	Naujieji vėžliukai nindzės (29) (Teenage Mutant Ninja Turtles). 2003 m. JAV.
Animacinis serialas
18.20	Pučinis (61) (Poochini). 2000 m. JAV. Rež.: Dave Marshall, Dave Thomas.
Animacinis serialas
18.30	Nekviesta meilė (92) (k). 2006 m. Lietuva. Rež.: Alvydas Šlepikas. Vaid.: Inga Jankauskaitė, Rimantė Valiukaitė, Saulius Balandis.
Serialas
19.00	Nešas Bridžas (11) (Nash Bridges). 1996 m. JAV. Vaid.: Don Johnson, Cheech Marin, Jaime Gomez. N7
Veiksmo serialas
20.00	Ostinas Stivensas - gyvačių gaudytojas (1) (Austin Stevens: Snake Master). 2006 m. JAV.
Dokumentinis serialas
20.58	Žodis - ne žvirblis.
21.00	Tyla tau tinka (Silence Becomes You). 2005 m. Didžioji Britanija,Lietuva. Rež.: Stephanie Sinclaire. Vaid.: Sienna Guillory, Alicia Silverstone, Joe Anderson. N14
Fantastinis trileris
22.40	DUŠAS. Muzikinė pramoginė pokalbių laida. Tiesioginė transliacija iš TV1 studijos. Vedėjai Uršula, Varinė, Žvyras ir Nuodas. N14
04.00	NBA finalo rungtynės. Tiesioginė transliacija iš San Antonijaus.

2007-06-08 - Penktadienis

2007-06-09 - Šeštadienis

2007-06-10 - Sekmadienis

2007-06-11 - Pirmadienis

2007-06-12 - Antradienis

2007-06-13 - Trečiadienis

2007-06-14 - Ketvirtadienis

2007-06-15 - Penktadienis

2007-06-16 - Šeštadienis

2007-06-17 - Sekmadienis

2007-06-18 - Pirmadienis

2007-06-19 - Antradienis

2007-06-20 - Trečiadienis

2007-06-21 - Ketvirtadienis

2007-06-22 - Penktadienis
08.25	Dienos programa.
08.30	Nutrūktgalviai (12) (k) (Coolroom). JAV.
Realybės dokumentika
09.00	Raudonoji siena (15) (k) (Redwall I-III). 1999 m. Kanada, Prancūzija. Rež.: Raymond Jafelice.
Animacinis serialas
09.25	Mėnulio jūreivė (79) (k) (Sailor Moon). 1995 m. Kanada, Japonija. Rež.: Junichi Sato.
Animacinis serialas
09.50	Labai slaptos agentės (28) (k) (Totally Spies I). 2001 m. JAV, Prancūzija.
Animacinis serialas
10.15	Drakono legenda (13) (Legend of the Dragon). 2005 m. Didžioji Britanija.
Animacinis serialas
10.40	Būrys ant ratų (20) (Wheel Squad). 2000 m. Prancūzija. Rež.: Jean-Francois Galataud.
Animacinis serialas
11.00	Kelias į Evonlį (20) (Road to Avonlea). 1989 m. Kanada. Rež.: Richard Benner, George Bloomfield. Vaid.: Sarah Polley, Jackie Burroughs, Mag Ruffman.
Drama
12.00	San Francisko raganos IV (73) (k) (Charmed IV). 2002 m. JAV. Vaid.: Rose McGowan, Holly Marie Combs, Alyssa Milano. N7
Serialas
12.55	Pučinis (74) (Poochini). 2000 m. JAV. Rež.: Dave Marshall, Dave Thomas.
Animacinis serialas
13.05	Super Duper Sumo (1) (Super Duper Sumos). 2003 m. Kanada, Pietų Korėja, JAV.
Animacinis serialas
13.30	Raudonoji siena (16) (Redwall I-III). 1999 m. Kanada, Prancūzija. Rež.: Raymond Jafelice.
Animacinis serialas
13.55	Mėnulio jūreivė (80) (Sailor Moon). 1995 m. Kanada, Japonija. Rež.: Junichi Sato.
Animacinis serialas
14.20	Labai slaptos agentės (29) (Totally Spies I). 2001 m. JAV, Prancūzija.
Animacinis serialas
14.45	Šviesos kampelis (196) (Rincon de Luz (Little House of Light)). 2003 m. Argentina. Rež.: Gerardo Mariani. Vaid.: Laura Anders, Valeria Britos, Monica Calho, Osvaldo Cappra.
Telenovelė
15.35	Pučinis (75) (Poochini). 2000 m. JAV. Rež.: Dave Marshall, Dave Thomas.
Animacinis serialas
15.45	Be namų negerai (2877) (Home and Away). 2002 m. Australija. Rež.: Alan Bateman. Vaid.: Lyn Collingwood, Katie Ritchie, Vanessa Downing.
Telenovelė
16.15	Virtuoziškumas (Virtuosity). 1995 m. JAV. Rež.: Brett Leonard. Vaid.: Denzel Washington, Russell Crowe, Kelly Lynch. N7
Veiksmo filmas
18.20	Pučinis (76) (Poochini). 2000 m. JAV. Rež.: Dave Marshall, Dave Thomas.
Animacinis serialas
18.30	Nekviesta meilė (101) (k). 2006 m. Lietuva. Rež.: Alvydas Šlepikas. Vaid.: Inga Jankauskaitė, Rimantė Valiukaitė, Saulius Balandis.
Serialas
19.00	Lemtingas smūgis. Avarijos (2) (Surviving in the Moment Of Impact). JAV.
Dokumentinis serialas
20.00	Keistuoliai. Tikėti ar netikėti (66) (Ripley's Believe It or Not). 2000 m. JAV.
Realybės dokumentika
21.00	PENKTADIENIO DETEKTYVAS Midsomerio žmogžudystės IX. Užmiršti laiškai (Midsomer Murders IX. Dead Letters). 2006 m. Didžioji Britanija. Rež.: Renny Rye. Vaid.: John Nettles, Jason Hughes, Jane Wymark. N7 - Detektyvas
23.00	Tas džiazuojantis pasaulis. Vedėja Julija Jačėnaitė.
23.30	DUŠAS. Muzikinė pramoginė pokalbių laida. Tiesioginė transliacija iš TV1 studijos. Vedėjai Uršula, Varinė, Žvyras ir Nuodas. N14

2007-06-23 - Šeštadienis

2007-06-24 - Sekmadienis

2007-06-25 - Pirmadienis

2007-06-26 - Antradienis

2007-06-27 - Trečiadienis

2007-06-28 - Ketvirtadienis

2007-06-29 - Penktadienis

2007-06-30 - Šeštadienis

-----
Liepa
-----
2007-07-01 - Sekmadienis
08.25	Dienos programa.
08.30	Ir visa tai - meilė (k) (Thing Called Love, the). 1993 m. JAV. Rež.: Peter Bogdanovich. Vaid.: Sandra Bullock, River Phoenix, Samantha Mathis. N7
Komedija
10.30	Tyrinėtojai. Audringas miegas (Quest. Violent Sleep). 1995 m. JAV.
Dokumentinis serialas
11.00	Keistuoliai. Tikėti ar netikėti (67) (k) (Ripley). 2000 m. JAV.
Realybės dokumentika
12.00	Vandenyno mokykla (6) (Blue Water High). 2005 m. Australija. Rež.: Marcus Cole, Ralph Strasser. Vaid.: Kate Bell, Khan Chittenden, Chris Foy.
Serialas
12.35	Labai slaptos agentės (14) (Totally Spies I). 2001 m. JAV, Prancūzija.
Animacinis serialas
13.00	Naujieji vėžliukai nindzės (37) (Teenage Mutant Ninja Turtles). 2003 m. JAV.
Animacinis serialas
13.25	Lioko kodas (51) (Code Lyoko). 2004 m. Prancūzija. Rež.: Jérome Mouscadet.
Animacinis serialas
13.50	Pučinis (70) (Poochini). 2000 m. JAV. Rež.: Dave Marshall, Dave Thomas.
Animacinis serialas
14.00	Sveikatos ABC (TV1).
14.35	Super Duper Sumo (4) (Super Duper Sumos). 2003 m. Kanada, Pietų Korėja, JAV.
Animacinis serialas
15.00	Neprilygstamieji (5) (Most Extreme 2). 2003 m. JAV.
Dokumentinis serialas
16.00	Šnipų vaikučiai 2. Prarastų svajonių sala (Spy Kids 2: Island of Lost Dreams). 2002 m. JAV. Rež.: Robert Rodriguez. Vaid.: Antonio Banderas, Carla Gugino, Alexa Vega, Daryl Sabara.
Nuotykių filmas
18.00	Nešas Bridžas (14) (k) (Nash Bridges). 1996 m. JAV. Vaid.: Don Johnson, Cheech Marin, Jaime Gomez. N7
Veiksmo serialas
19.00	Gelbėtojų komanda (43) (Third Watch II). 2000 m. JAV. Vaid.: Coby Bell, Jason Wiles, Michael Beach. N7
Serialas
20.00	Rekordų laužytojai (1) (Record Breakers). Australija. Rež.: Nick Hopkin.
Realybės dokumentika
20.30	NBA apžvalga (NBA action!). 2007 m. JAV.
21.00	Niekados šalies beieškant (Finding Neverland). 2004 m. JAV, Didžioji Britanija. Rež.: Marc Forster. Vaid.: Johnny Depp, Kate Winslet, Julie Christie.
Filmas šeimai
23.05	DUŠAS. Muzikinė pramoginė pokalbių laida. Tiesioginė transliacija iš TV1 studijos. Vedėjai Uršula, Varinė, Žvyras ir Nuodas. N14

2007-07-02 - Pirmadienis

2007-07-03 - Antradienis

2007-07-04 - Trečiadienis

2007-07-05 - Ketvirtadienis

2007-07-06 - Penktadienis

2007-07-07 - Šeštadienis

2007-07-08 - Sekmadienis

2007-07-09 - Pirmadienis

2007-07-10 - Antradienis

2007-07-11 - Trečiadienis

2007-07-12 - Ketvirtadienis

2007-07-13 - Penktadienis

2007-07-14 - Šeštadienis

2007-07-15 - Sekmadienis

2007-07-16 - Pirmadienis

2007-07-17 - Antradienis

2007-07-18 - Trečiadienis

2007-07-19 - Ketvirtadienis

2007-07-20 - Penktadienis

2007-07-21 - Šeštadienis

2007-07-22 - Sekmadienis

2007-07-23 - Pirmadienis

2007-07-24 - Antradienis

2007-07-25 - Trečiadienis

2007-07-26 - Ketvirtadienis

2007-07-27 - Penktadienis

2007-07-28 - Šeštadienis

2007-07-29 - Sekmadienis

2007-07-30 - Pirmadienis

2007-07-31 - Antradienis

-----
Rugpjūtis
-----
2007-08-01 - Trečiadienis

2007-08-02 - Ketvirtadienis

2007-08-03 - Penktadienis

2007-08-04 - Šeštadienis

2007-08-05 - Sekmadienis

2007-08-06 - Pirmadienis

2007-08-07 - Antradienis

2007-08-08 - Trečiadienis

2007-08-09 - Ketvirtadienis
08.25	Dienos programa.
08.30	Tyrinėtojai. Dvikojis žmogus (k) (Quest. Upright Man). 1995 m. JAV.
Dokumentinis serialas
09.00	Patrakę antinai (10) (k) (XDuckX). 2001 m. Prancūzija.
Animacinis serialas
09.25	Mėnulio jūreivė (113) (k) (Sailor Moon). 1995 m. Kanada, Japonija. Rež.: Junichi Sato.
Animacinis serialas
09.50	Mobis Dikas ir Mu paslaptis (10) (k) (Mobi Dick). 2005 m. Prancūzija.
Animacinis serialas
10.15	Visos žvaigždės (8) (Baby Looney Tunes I). 2002 m. JAV. Rež.: Michael Hack, Scott Heming.
Animacinis serialas
10.40	Galaktikos futbolas (15) (Galactic Football). 2006 m. Prancūzija. Rež.: Antoine Charreyron, Frederic Dybowski.
Animacinis serialas
11.00	Kelias į Evonlį (54) (Road to Avonlea). 1989 m. Kanada. Rež.: Richard Benner, George Bloomfield. Vaid.: Sarah Polley, Jackie Burroughs, Mag Ruffman.
Drama
12.00	Keistuoliai. Tikėti ar netikėti (72) (k) (Ripley). 2000 m. JAV.
Realybės dokumentika
13.00	Vandenyno mokykla (16) (k) (Blue Water High). 2005 m. Australija. Rež.: Marcus Cole, Ralph Strasser. Vaid.: Kate Bell, Khan Chittenden, Chris Foy.
Serialas
13.30	Patrakę antinai (11) (XDuckX). 2001 m. Prancūzija.
Animacinis serialas
13.55	Mėnulio jūreivė (114) (Sailor Moon). 1995 m. Kanada, Japonija. Rež.: Junichi Sato.
Animacinis serialas
14.20	Mobis Dikas ir Mu paslaptis (11) (Mobi Dick). 2005 m. Prancūzija.
Animacinis serialas
14.45	Stebuklingos kelionės (9, 10) (Foreign Exchange). 2004 m. Airija, Australija. Rež.: John Rapsey. Vaid.: Zachary Garred, Lynn Styles.
Nuotykių serialas
15.45	Be namų negerai (2911) (Home and Away). 2002 m. Australija. Rež.: Alan Bateman. Vaid.: Lyn Collingwood, Katie Ritchie, Vanessa Downing.
Telenovelė
16.15	Žodžiai iš anapus (1) (k) (Talking to Heaven). 2002 m. JAV. Rež.: Stephen Gyllenhaal. Vaid.: Ted Danson, Mary Steenburgen, Diane Ladd. N7
Drama
17.55	Šunelis junga (8) (Sea Dogs). 1996 m. Prancūzija. Rež.: Olivier Poirette.
Animacinis serialas
18.20	Pučinis (23) (Poochini). 2000 m. JAV. Rež.: Dave Marshall, Dave Thomas.
Animacinis serialas
18.30	Mylimiausia sesuo (23) (What I Like About You II). 2003 m. JAV. Rež.: Wil Calhoun, Dan Schneider. Vaid.: Amanda Bynes, Jennie Garth, Simon Rex.
Situacijų komedija
19.00	Nešas Bridžas (20) (Nash Bridges). 1996 m. JAV. Vaid.: Don Johnson, Cheech Marin, Jaime Gomez. N7
Veiksmo serialas
20.00	Ostinas Stivensas - gyvačių gaudytojas (10) (Austin Stevens: Snake Master). 2006 m. JAV.
Dokumentinis serialas
21.00	Žodžiai iš anapus (2) (Talking to Heaven). 2002 m. JAV. Rež.: Stephen Gyllenhaal. Vaid.: Ted Danson, Mary Steenburgen, Diane Ladd. N7 - Drama
22.40	DUŠAS. Muzikinė pramoginė pokalbių laida. Tiesioginė transliacija iš TV1 studijos. Vedėjai Uršula, Varinė, Žvyras ir Nuodas. N14

2007-08-10 - Penktadienis

2007-08-11 - Šeštadienis

2007-08-12 - Sekmadienis

2007-08-13 - Pirmadienis

2007-08-14 - Antradienis

2007-08-15 - Trečiadienis

2007-08-16 - Ketvirtadienis

2007-08-17 - Penktadienis

2007-08-18 - Šeštadienis

2007-08-19 - Sekmadienis

2007-08-20 - Pirmadienis

2007-08-21 - Antradienis

2007-08-22 - Trečiadienis

2007-08-23 - Ketvirtadienis

2007-08-24 - Penktadienis

2007-08-25 - Šeštadienis

2007-08-26 - Sekmadienis

2007-08-27 - Pirmadienis

2007-08-28 - Antradienis

2007-08-29 - Trečiadienis

2007-08-30 - Ketvirtadienis

2007-08-31 - Penktadienis

-----
Rugsėjis
-----
2007-09-01 - Šeštadienis

2007-09-02 - Sekmadienis

2007-09-03 - Pirmadienis

2007-09-04 - Antradienis

2007-09-05 - Trečiadienis
08.25	Dienos programa.
08.30	RETROSPEKTYVA "Iš tylos pasaulio". Ciklas "Įveikti negalią" (k). 1998 m. Autoriai Vytautas Damaševičius ir Juozas Matonis.
09.00	Kidas Padlis (29) (k) (Kid Paddle II). 2003 m. Kanada, Belgija, Prancūzija. Rež.: Olivier Bonnet.
Animacinis serialas
09.25	Mėnulio jūreivė (131) (k) (Sailor Moon). 1995 m. Kanada, Japonija. Rež.: Junichi Sato.
Animacinis serialas
09.50	Galaktikos vidurinė (5) (k) (Team Galaxy I). 2005 m. Prancūzija. Rež.: Vincent Chalvon-Demersay, Michelle Lamoreaux, Robert Lamoreaux.
Animacinis serialas
10.15	Mobis Dikas ir Mu paslaptis (22) (k) (Mobi Dick). 2005 m. Prancūzija.
Animacinis serialas
10.40	Karatė berniukas (8) (Karate Kid, the). 1989 m. JAV.
Animacinis serialas
11.05	Būrys "Delta (18) (Delta State). 2004 m. Prancūzija, Kanada. Rež.: Pascal David, Wayne Moss.
Animacinis serialas
11.30	Kelias į Evonlį (72) (k) (Road to Avonlea). 1989 m. Kanada. Rež.: Richard Benner, George Bloomfield. Vaid.: Sarah Polley, Jackie Burroughs, Mag Ruffman.
Drama
12.30	Sumažink mane (3) (k) (Downsize Me). 2005 m. Didžioji Britanija.
Realybės šou
13.30	Gera kompanija (k) (In a Good Company). 2004 m. JAV. Rež.: Paul Weitz. Vaid.: Dennis Quaid, Topher Grace, Scarlett Johansson. N7
Komedija
15.20	Maištingas amžius (73) (Rebelde Way 1). 2002 m. Argentina. Rež.: Martin Mariani, Cris Morena. Vaid.: Jazmin Becar Varela, Camila Bordonaba, Felipe Colombo.
Telenovelė
16.20	Kidas Padlis (30) (Kid Paddle II). 2003 m. Kanada, Belgija, Prancūzija. Rež.: Olivier Bonnet.
Animacinis serialas
16.45	Mėnulio jūreivė (132) (Sailor Moon). 1995 m. Kanada, Japonija. Rež.: Junichi Sato.
Animacinis serialas
17.10	Kelias į žvaigždes 3 (k). Muzikinis realybės šou. Dienoraštis.
18.00	Svečiuose pas gyvūnus (1) (Into the Wild). JAV.
Dokumentinis serialas
19.00	Šeštasis pojūtis (42) (Profiler II-IV). 1996 m. JAV. Vaid.: Julian McMahon, Robert Davi, Roma Maffia. N7
Serialas
20.00	Kelias į Evonlį (73) (Road to Avonlea). 1989 m. Kanada. Rež.: Richard Benner, George Bloomfield. Vaid.: Sarah Polley, Jackie Burroughs, Mag Ruffman.
Drama
21.00	Pirmoji meilė (Down To You). 2000 m. JAV. Rež.: Kris Isacsson. Vaid.: Freddie Prinze Jr., Julia Stiles, Selma Blair. N7
Romantinė komedija
22.40	Operacija "Smėlio žmogus". Kariai pragare (k) (Operation Sandman: Warriors in Hell). 2000 m. JAV. Rež.: Nelson McCormick. Vaid.: Ron Perlman, Rod Biermann. N14 - Veiksmo filmas

2007-09-06 - Ketvirtadienis

2007-09-07 - Penktadienis

2007-09-08 - Šeštadienis

2007-09-09 - Sekmadienis

2007-09-10 - Pirmadienis

2007-09-11 - Antradienis

2007-09-12 - Trečiadienis

2007-09-13 - Ketvirtadienis

2007-09-14 - Penktadienis

2007-09-15 - Šeštadienis

2007-09-16 - Sekmadienis

2007-09-17 - Pirmadienis

2007-09-18 - Antradienis

2007-09-19 - Trečiadienis

2007-09-20 - Ketvirtadienis

2007-09-21 - Penktadienis

2007-09-22 - Šeštadienis

2007-09-23 - Sekmadienis

2007-09-24 - Pirmadienis

2007-09-25 - Antradienis

2007-09-26 - Trečiadienis
08.25	Dienos programa.
08.30	RETROSPEKTYVA "Karių kapai". Ciklas ""Lietuvos kultūros paveldas" (k). Autoriai Juozas Matonis ir Vytautas Damaševičius. 1996 m..
09.00	Techninė profilaktika.
15.15	Programos pradžia.
15.20	Maištingas amžius (88) (Rebelde Way 1). 2002 m. Argentina. Rež.: Martin Mariani, Cris Morena. Vaid.: Jazmin Becar Varela, Camila Bordonaba, Felipe Colombo.
Telenovelė
16.20	Kidas Padlis (45) (Kid Paddle II). 2003 m. Kanada, Belgija, Prancūzija. Rež.: Olivier Bonnet.
Animacinis serialas
16.45	Mėnulio jūreivė (144) (Sailor Moon). 1995 m. Kanada, Japonija. Rež.: Junichi Sato.
Animacinis serialas
17.05	Pučinis (6) (Poochini). 2000 m. JAV. Rež.: Dave Marshall, Dave Thomas.
Animacinis serialas
17.15	Kelias į žvaigždes 3 (k). Muzikinis realybės šou. Dienoraštis.
18.00	Svečiuose pas gyvūnus (7) (Into the Wild). JAV.
Dokumentinis serialas
19.00	Šeštasis pojūtis (45) (Profiler). 1996 m. JAV. Vaid.: Julian McMahon, Robert Davi, Roma Maffia. N7
Serialas
20.00	Kelias į Evonlį (88) (Road to Avonlea). 1989 m. Kanada. Rež.: Richard Benner, George Bloomfield. Vaid.: Sarah Polley, Jackie Burroughs, Mag Ruffman.
Drama
21.00	Auklių klubas (Baby-Sitters Club, the). 1995 m. JAV. Rež.: Melanie Mayron. Vaid.: Schuyler Fisk, Rachel Leigh Cook, Larisa Oleinick.
Komedija
22.55	Betmenas prieš Dviveidį (k) (Batman Forever). 1995 m. Didžioji Britanija, JAV. Rež.: Joel Schumacher. Vaid.: Nicole Kidman, Jim Carrey, Tommy Lee Jones, Val Kilmer. N7
Fantastinis nuotykių

2007-09-27 - Ketvirtadienis

2007-09-28 - Penktadienis
08.25	Dienos programa.
08.30	Liūtų tėvas (8) (k) (Lion Man, the). 2004 m. Naujoji Zelandija. Rež.: Reuben Pillsbury.
Realybės dokumentika
09.00	Kidas Padlis (46) (k) (Kid Paddle II). 2003 m. Kanada, Belgija, Prancūzija. Rež.: Olivier Bonnet.
Animacinis serialas
09.25	Mėnulio jūreivė (145) (k) (Sailor Moon). 1995 m. Kanada, Japonija. Rež.: Junichi Sato.
Animacinis serialas
09.50	Visos žvaigždės (23) (k) (Baby Looney Tunes I). 2002 m. JAV. Rež.: Michael Hack, Scott Heming.
Animacinis serialas
10.15	Lioko kodas (14) (Code Lyoko). 2004 m. Prancūzija. Rež.: Jérome Mouscadet.
Animacinis serialas
10.40	Vyrai juodais drabužiais (11) (Men in Black I). 1997 m. JAV. Rež.: Natham Chew, Michael Goguen.
Animacinis serialas
11.05	Martinas Slėpinys (8) (Martin Mystery I). 2004 m. Kanada, Prancūzija. Rež.: Stephane Berry.
Animacinis serialas
11.30	Kelias į Evonlį (89) (k) (Road to Avonlea). 1989 m. Kanada. Rež.: Richard Benner, George Bloomfield. Vaid.: Sarah Polley, Jackie Burroughs, Mag Ruffman.
Drama
12.30	Primadona (1) (k) (Primadonna). 2005 m. Rusija. Rež.: Yefim Reznikov. Vaid.: Nana Kicknadze, Kristina Babushkina, Olga Sidorova, Yulia Rutberg.
Serialas
13.25	Meilėje ir kare (k) (In Love and War). 1996 m. JAV. Rež.: Richard Attenborough. Vaid.: Sandra Bullock, Mackenzie Astin, Chris O'Donnell. N7
Melodrama
15.25	Maištingas amžius (89) (Rebelde Way 1). 2002 m. Argentina. Rež.: Martin Mariani, Cris Morena. Vaid.: Jazmin Becar Varela, Camila Bordonaba, Felipe Colombo.
Telenovelė
16.25	Kidas Padlis (47) (Kid Paddle II). 2003 m. Kanada, Belgija, Prancūzija. Rež.: Olivier Bonnet.
Animacinis serialas
16.50	Mėnulio jūreivė (146) (Sailor Moon). 1995 m. Kanada, Japonija. Rež.: Junichi Sato.
Animacinis serialas
17.05	Pučinis (8) (Poochini). 2000 m. JAV. Rež.: Dave Marshall, Dave Thomas.
Animacinis serialas
17.15	Kelias į žvaigždes 3 (k). Muzikinis realybės šou. Dienoraštis.
18.00	Svečiuose pas gyvūnus (8) (Into the Wild). JAV.
Dokumentinis serialas
19.00	Sumažink mane (7) (Downsize Me). 2005 m. Didžioji Britanija.
Realybės šou
20.00	Kelias į Evonlį (90) (Road to Avonlea). 1989 m. Kanada. Rež.: Richard Benner, George Bloomfield. Vaid.: Sarah Polley, Jackie Burroughs, Mag Ruffman.
Drama
21.00	PENKTADIENIO DETEKTYVAS Makbraidas. Nuverstas stabas (McBride 7: Fallen Idol). 2006 m. JAV. Rež.: John Larroquette. Vaid.: John Larroquette, Marta DuBois, Matt Lutz. N7
Detektyvinis serialas
22.50	Ekstremalai (k) (Riders). 2002 m. Prancūzija, Didžioji Britanija, Kanada. Rež.: Gérard Pires. Vaid.: Stephen Dorff, Natasha Henstridge, Bruce Payne. N14 - Veiksmo filmas

2007-09-29 - Šeštadienis

2007-09-30 - Sekmadienis
08.25	Dienos programa.
08.30	RETROSPEKTYVA "Atgimstantis paveldas". Ciklas "Lietuvos kultūros paveldas". 1998 m. Lietuva. Autoriai Juozas Matonis ir Vytautas Damaševičius.
Dokumentinis filmas
09.00	Žudymo instinktas (10) (k) (Killer Instinct). 2001 m. JAV.
Dokumentinis serialas
10.00	Svečiuose pas gyvūnus (8) (k) (Into the Wild). JAV.
Dokumentinis serialas
11.00	Liūtų tėvas (9) (Lion Man, the). 2004 m. Naujoji Zelandija. Rež.: Reuben Pillsbury.
Realybės dokumentika
11.30	San Francisko raganos IV (87) (k) (Charmed IV). 2002 m. JAV. Vaid.: Rose McGowan, Holly Marie Combs, Alyssa Milano. N7
Serialas
12.35	Labai slaptos agentės (40) (Totally Spies I). 2001 m. JAV, Prancūzija.
Animacinis serialas
13.00	Galaktikos vidurinė (14) (Team Galaxy I). 2005 m. Prancūzija. Rež.: Vincent Chalvon-Demersay, Michelle Lamoreaux, Robert Lamoreaux.
Animacinis serialas
13.25	Visos žvaigždės (26) (Baby Looney Tunes I). 2002 m. JAV. Rež.: Michael Hack, Scott Heming.
Animacinis serialas
13.50	Anė iš Žaliųjų mansardų (4) (Anne of Green Gables: The Animated Series). 2000 m. Kanada.
Animacinis serialas
14.15	Pučinis (31, 32) (Poochini). 2000 m. JAV. Rež.: Dave Marshall, Dave Thomas.
Animacinis serialas
14.30	Nešas Bridžas (27) (Nash Bridges). 1996 m. JAV. Vaid.: Don Johnson, Cheech Marin, Jaime Gomez. N7
Veiksmo serialas
15.30	RETROSPEKTYVA "Atgimstantis paveldas". Ciklas "Lietuvos kultūros paveldas" (k). 1998 m. Autoriai Juozas Matonis ir Vytautas Damaševičius.
16.00	Šeštasis pojūtis (45) (k) (Profiler II-IV). 1996 m. JAV. Vaid.: Julian McMahon, Robert Davi, Roma Maffia. N7
Serialas
17.00	Gelbėtojų komanda (113) (Third Watch VI). 2004 m. JAV. Vaid.: Coby Bell, Jason Wiles, Michael Beach. N7
Serialas
18.00	Sumažink mane (7) (k) (Downsize Me). 2005 m. Didžioji Britanija.
Realybės šou
19.00	Primadona (3) (Primadonna). 2005 m. Rusija. Rež.: Yefim Reznikov. Vaid.: Nana Kicknadze, Kristina Babushkina, Olga Sidorova, Yulia Rutberg.
Serialas
20.00	Po Kalifornijos saule (14) (O.C. I, The). 2003 m. JAV. Vaid.: Peter Gallagher, Kelly Rowan, Benjamin McKenzie, Adam Brody.
Serialas
21.00	Kino magnatai (Moguls, The). 2005 m. JAV, Vokietija. Rež.: Michael Traeger. Vaid.: Tim Blake Nelson, Joe Pantoliano, Jeff Bridges. N14
Komedija
22.55	Draugai I (14) (Friends I). 1994 m. JAV. Vaid.: Jennifer Aniston, Courtney Cox, Lisa Kudrow, Matt LeBlanc, Matthew Perry, David Schwimmer. N7
Humoro serialas
23.35	Gelbėtojų komanda (113) (k) (Third Watch VI). 2004 m. JAV. Vaid.: Coby Bell, Jason Wiles, Michael Beach. N7
Serialas
00.35	Nešas Bridžas (27) (k) (Nash Bridges). 1996 m. JAV. Vaid.: Don Johnson, Cheech Marin, Jaime Gomez. N7 - Veiksmo serialas

-----
Spalis
-----
2007-10-01 - Pirmadienis
08.25	Dienos programa.
08.30	Draugai I (13) (k) (Friends I). 1994 m. JAV. Vaid.: Jennifer Aniston, Courtney Cox, Lisa Kudrow, Matt LeBlanc, Matthew Perry, David Schwimmer. N7
Humoro serialas
09.00	Kidas Padlis (47) (k) (Kid Paddle II). 2003 m. Kanada, Belgija, Prancūzija. Rež.: Olivier Bonnet.
Animacinis serialas
09.25	Mėnulio jūreivė (146) (k) (Sailor Moon). 1995 m. Kanada, Japonija. Rež.: Junichi Sato.
Animacinis serialas
09.50	Labai slaptos agentės (39) (k) (Totally Spies I). 2001 m. JAV, Prancūzija.
Animacinis serialas
10.15	Visos žvaigždės (26) (k) (Baby Looney Tunes I). 2002 m. JAV. Rež.: Michael Hack, Scott Heming.
Animacinis serialas
